sentence,entities,character_entities
"After the destrier was led off and his homage removed, Cersei nodded for the ceremonies to continue.

",['Cersei'],['Cersei']
"Pride of place was given to Mace Tyrell, the Lord of Highgarden, a once-powerful man gone to fat, yet still handsome.","['Mace Tyrell', 'Highgarden']",['Mace']
His sons followed him in; Ser Loras and his older brother Ser Garlan the Gallant.,['Loras'],['Loras']
"“The roses support the lion, as the might of Highgarden supports the realm,” proclaimed Joffrey.","['Highgarden', 'Joffrey']",['Joffrey']
"“Your Grace,” said Ser Loras, “I beg the honor of serving in your Kingsguard, to defend you against your enemies.”

","['Your Grace', 'Loras', 'Kingsguard']",['Loras']
Joffrey drew the Knight of Flowers to his feet and kissed him on his cheek.,"['Joffrey', 'the Knight of Flowers']",['Joffrey']
"“Your Grace,” Garlan said when the king approached him, “I have a maiden sister, Margaery, the delight of our House.","['Garlan', 'Margaery', 'House']",['Margaery']
"She was wed to Renly Baratheon, as you know, but Lord Renly went to war before the marriage could be consummated, so she remains innocent.",['Renly Baratheon'],['Renly']
"Sire, your councillors beg you, for the good of your realm, set Sansa Stark aside.",['Sansa Stark'],['Sansa']
Joffrey raised a hand.,['Joffrey'],['Joffrey']
"She knew what came next, but she was still frightened of what Joffrey might say, afraid that he would refuse to release her even now, when his whole kingdom depended upon it.",['Joffrey'],['Joffrey']
"She felt as if she were back again on the marble steps outside the Great Sept of Baelor, waiting for her prince to grant her father mercy, and instead hearing him command Ilyn Payne to strike off his head.","['the Great Sept of Baelor', 'Ilyn Payne']",['Ilyn']
Sansa felt curiously light-headed.,['Sansa'],['Sansa']
"“I will not have my son humiliated,” Cersei said.",['Cersei'],['Cersei']
"“You should have learned by now, none of us get the things we want.”

I have, though, Sansa thought.",['Sansa'],['Sansa']
I am free of Joffrey.,['Joffrey'],['Joffrey']
"Let Margaery Tyrell have all that, poor girl.

",['Margaery Tyrell'],['Margaery']
"After them followed Lord Mathis Rowan in a snowy doublet with a great tree worked upon the breast in gold thread; Lord Randyll Tarly, lean and balding, a greatsword across his back in a jeweled scabbard; Ser Kevan Lannister, a thickset balding man with a close-trimmed beard; Ser Addam Marbrand, coppery hair streaming to his shoulders; the great western lords Lydden, Crakehall, and Brax.

","['Mathis Rowan', 'Randyll Tarly', 'Kevan Lannister', 'Ser Addam Marbrand', 'Lydden', 'Crakehall', 'Brax']","['Randyll', 'Kevan']"
Ser Kevan had taken a seat beside his brother Lord Tywin.,['Kevan'],['Kevan']
"As near as Sansa could tell, their chief accomplishment had been surviving the battle on the river, a feat that few enough could boast.",['Sansa'],['Sansa']
"Hallyne the Pyromancer and the masters of the Alchemists’ Guild received the king’s thanks as well, and Hallyne was raised to the style of lord, though Sansa noted that neither lands nor castle accompanied the title, which made the alchemist no more a true lord than Varys was.","['Pyromancer', 'Alchemists', 'Guild', 'Hallyne', 'Sansa', 'Varys']","['Sansa', 'Varys']"
A more significant lordship by far was granted to Ser Lancel Lannister.,['Lancel Lannister'],['Lancel']
"Joffrey awarded him the lands, castle, and rights of House Darry, whose last child lord had perished during the fighting in the riverlands, “leaving no trueborn heirs of lawful Darry blood, but only a bastard cousin.”

","['Joffrey', 'House', 'Darry', 'Darry']",['Joffrey']
"Ser Lancel did not appear to accept the title; the talk was, his wound might cost him his arm or even his life.",['Lancel'],['Lancel']
"When the herald called, “Lord Petyr Baelish,” he came forth dressed all in shades of rose and plum, his cloak patterned with mockingbirds.",['Petyr Baelish'],['Littlefinger']
"Sansa had not heard of Littlefinger doing anything especially heroic during the battle, but it seemed he was to be rewarded all the same.

","['Sansa', 'Littlefinger']","['Sansa', 'Littlefinger']"
Ser Kevan got back to his feet.,['Kevan'],['Kevan']
“It is the wish of the King’s Grace that his loyal councillor Petyr Baelish be rewarded for faithful service to crown and realm.,"['the King’s Grace', 'Petyr Baelish']",['Littlefinger']
"Petyr Baelish and his sons and grandsons shall hold and enjoy these honors until the end of time, and all the lords of the Trident shall do him homage as their rightful liege.","['Petyr Baelish', 'Trident']",['Littlefinger']
"On his knees, Littlefinger raised his eyes to King Joffrey.","['Littlefinger', 'King Joffrey']",['Littlefinger']
"Joffrey laughed, and the court with him.",['Joffrey'],['Joffrey']
"Besides, the lords of the Trident were sworn to Riverrun and House Tully, and to the King in the North; they would never accept Littlefinger as their liege.","['Trident', 'Riverrun', 'House', 'North', 'Littlefinger']",['Littlefinger']
"The thought made Sansa anxious, but she told herself she was being silly.",['Sansa'],['Sansa']
"Mandon Moore had perished in the battle, the Hound had vanished, Aerys Oakheart was in Dorne with Princess Myrcella, and Jaime Lannister was Robb’s captive, so the Kingsguard had been reduced to Balon Swann, Meryn Trant, and Osmund Kettleblack.","['Mandon Moore', 'Hound', 'Aerys Oakheart', 'Jaime Lannister', 'Kingsguard', 'Balon Swann', 'Meryn Trant', 'Osmund Kettleblack']","['Jaime', 'Meryn']"
"By the time all the new knights had been given their sers the hall was growing restive, and none more so than Joffrey.",['Joffrey'],['Joffrey']
"Those who had changed their allegiance during the battle needed only to swear fealty to Joffrey, but the ones who had fought for Stannis until the bitter end were compelled to speak.","['Joffrey', 'Stannis']","['Joffrey', 'Stannis']"
"If they begged forgiveness for their treasons and promised to serve loyally henceforth, Joffrey welcomed them back into the king’s peace and restored them to all their lands and rights.",['Joffrey'],['Joffrey']
Joffrey beckoned to Ser Ilyn Payne to take the man out and strike his head off.,"['Joffrey', 'Ser Ilyn Payne']",['Joffrey']
"But no sooner had that one been dragged away than a knight of solemn mien with a fiery heart on his surcoat shouted out, “Stannis is the true king!","['one', 'Stannis']",['Stannis']
"A monster sits the Iron Throne, an abomination born of incest!”

“Be silent,” Ser Kevan Lannister bellowed.

","['the Iron Throne', 'Kevan Lannister']",['Kevan']
“Joffrey is the black worm eating the heart of the realm!,['Joffrey'],['Joffrey']
Joffrey lurched to his feet.,['Joffrey'],['Joffrey']
"Cersei was running toward the throne, but Lord Tywin remained still as stone.",['Cersei'],['Cersei']
Lord Baelish stroked his beard while Varys whispered in his ear.,"['Baelish', 'Varys']",['Varys']
She wondered how badly Joffrey had cut himself.,['Joffrey'],['Joffrey']
Dontos waited in the leafy moonlight.,['Dontos'],['Dontos']
And Joffrey . . .,['Joffrey'],['Joffrey']
"“No,” Sansa said, shocked.",['Sansa'],['Sansa']
Ser Dontos planted a slobbery kiss on her ear.,['Dontos'],['Dontos']
Sansa asked.,['Sansa'],['Sansa']
"“When will we go?”

“The night of Joffrey’s wedding.",['Joffrey'],['Joffrey']
Half the court will be drunk and the other half will be helping Joffrey bed his bride.,['Joffrey'],['Joffrey']
"Margaery Tyrell is at Highgarden, they’ve only now sent for her.”

","['Margaery Tyrell', 'Highgarden']",['Margaery']
"Ser Dontos fumbled in his pouch and drew out a silvery spiderweb, dangling it between his thick fingers.

",['Dontos'],['Dontos']
"It was a hair net of fine-spun silver, the strands so thin and delicate the net seemed to weigh no more than a breath of air when Sansa took it in her fingers.",['Sansa'],['Sansa']
"The rarest kind, a deep true purple by daylight.”

“It’s very lovely,” Sansa said, thinking, It is a ship I need, not a net for my hair.

",['Sansa'],['Sansa']
Dontos leaned close and kissed her again.,['Dontos'],['Dontos']
"“It’s home.”





THEON

Maester Luwin came to him when the first scouts were seen outside the walls.","['Maester Luwin', 'first']",['Luwin']
"Is that it, Luwin?",['Luwin'],['Luwin']
"“Yes, but whom?”

“The realm,” Maester Luwin said, “and Winterfell.","['Maester Luwin', 'Winterfell']",['Luwin']
"“That may be so,” said Theon.",['Theon'],['Theon']
But finally Luwin bowed stiffly.,['Luwin'],['Luwin']
"Three quick steps and he stood at Theon’s side, slouching.","['Three', 'Theon']",['Theon']
"Shamed by the boy, Black Lorren followed, all scowls.",['Black Lorren'],['Black']
Black Lorren stayed when the others had gone.,['Black Lorren'],['Black']
Theon studied their banners through Maester Luwin’s Myrish lens tube.,"['Maester Luwin', 'Myrish']",['Luwin']
Black Lorren disapproved.,['Black Lorren'],['Black']
Black Lorren gave him a murderous look.,['Black Lorren'],['Black']
"It is the cold, nothing more, Theon told himself, a shiver, not a tremble.",['Theon'],['Theon']
Ser Rodrik waited in the market astride his dappled gelding.,['Rodrik'],['Rodrik']
"“You hold three castles,” replied Ser Rodrik, “and this one I mean to take back, Turncloak.”

","['three', 'Rodrik', 'Turncloak']",['Rodrik']
"“Are you mad, Greyjoy?”

Ser Rodrik shook his head.","['Greyjoy', 'Rodrik']",['Rodrik']
"And he raised a fist over his head, the signal Black Lorren had been told to watch for.

",['Black Lorren'],['Black']
"The walls of Winterfell were behind him, but Ser Rodrik faced them squarely and could not fail to see.","['Winterfell', 'Rodrik']",['Rodrik']
"“This is craven,” Ser Rodrik said.",['Rodrik'],['Rodrik']
"“Oh, I know,” said Theon.",['Theon'],['Theon']
"Ser Rodrik’s knuckles had gone white, but after a moment he took his hand off the swordhilt.",['Rodrik'],['Rodrik']
"Her life is in your hands.”

“Gods be good, Theon, how can you do this?",['Theon'],['Theon']
"“If this host is still in arms before my gate when the sun sets, Beth will hang,” said Theon.","['Beth', 'Theon']",['Theon']
"“It may stay them,” he told Black Lorren.",['Black Lorren'],['Black']
"Ser Rodrik loves his daughter, but he is still castellan, and most of all a knight.",['Rodrik'],['Rodrik']
"If not, if the old man gave the command to storm the castle regardless, Winterfell would fall; Theon entertained no delusions on that count.","['Winterfell', 'Theon']",['Theon']
"“I rode beside Robb Stark in the Whispering Wood,” he muttered.","['Robb Stark', 'the Whispering Wood']",['Robb']
"As the sun moved, the shadow of the tower moved as well, gradually lengthening, a black arm reaching out for Theon Greyjoy.",['Theon Greyjoy'],['Theon']
"When he turned, Maester Luwin was behind him.",['Maester Luwin'],['Luwin']
"“Care to make a wager?”

“I am your last hope, Theon.”

",['Theon'],['Theon']
"Ned Stark’s own brother had chosen the Watch, and Jon Snow as well.

","['Ned Stark', 'Watch', 'Jon Snow']",['Jon']
"“Is it the attack?”

Maester Luwin clutched his arm.",['Maester Luwin'],['Luwin']
"Reek had belonged to the Bastard of Bolton before his capture, Theon recalled.","['Bolton', 'Theon']",['Theon']
"“I’ll see this for myself,” Theon said.

",['Theon'],['Theon']
Maester Luwin trailed after him.,['Maester Luwin'],['Luwin']
"Ser Rodrik seemed to have the numbers, but the Dreadfort men were better led, and had taken the others unawares.","['Rodrik', 'Dreadfort']",['Rodrik']
Black Lorren appeared beside him and stood silently for a time.,['Black Lorren'],['Black']
"“The Dothraki believe the stars are spirits of the valiant dead,” Theon said.","['Dothraki', 'Theon']",['Theon']
"Maester Luwin had told him that, a long time ago.

",['Maester Luwin'],['Luwin']
Black Lorren frowned through his beard.,['Black Lorren'],['Black']
"Black Lorren bellowed down.

",['Black Lorren'],['Black']
"“The old castellan,” said Black Lorren.

",['Black Lorren'],['Black']
"Maester Luwin gave a wordless cry of dismay, turned away from the battlements, and fell to his knees sick.

",['Maester Luwin'],['Luwin']
He glanced at Maester Luwin.,['Maester Luwin'],['Luwin']
Theon descended with Black Lorren and Maester Luwin to meet them in the yard.,"['Black Lorren', 'Maester Luwin']","['Black', 'Luwin']"
"“Reek,” Theon said, disquieted.","['Reek', 'Theon']",['Theon']
"?”

“Ramsay.”",['Ramsay'],['Ramsay']
"“So you’d offer me a kennel girl for my good service, is that the way of it?”

There was a tone in his voice Theon did not like, no more than he liked the insolent way the Dreadfort men were looking at him.","['Theon', 'Dreadfort']",['Theon']
"Sometime later, Theon found himself on the ground.",['Theon'],['Theon']
"Black Lorren had his sword out, but there were already four of them pressing in on him.","['Black Lorren', 'four']",['Black']
"Maester Luwin was trying to reach him when a knight on a warhorse planted a spear between his shoulders, then swung back to ride over him.",['Maester Luwin'],['Luwin']
"The last thing Theon Greyjoy saw was Smiler, kicking free of the burning stables with his mane ablaze, screaming, rearing . . .





","['Theon Greyjoy', 'Smiler']",['Theon']
"He wanted Shae, but she was not there.",['Shae'],['Shae']
"Jaime, Shae, Mother, someone . . .",['Jaime'],['Jaime']
"It had to be a dream, since Lord Tywin was a thousand leagues away, fighting Robb Stark in the west.","['thousand', 'Robb Stark']",['Robb']
"Varys looked down on him and sighed, but Littlefinger made a quip.",['Littlefinger'],['Littlefinger']
"Bloody treacherous bastard, Tyrion thought venomously, we sent you to Bitterbridge and you never came back.","['Tyrion', 'Bitterbridge']",['Tyrion']
"The next time he woke, the draperies had been pulled back, and Podrick Payne stood over him with a candle.",['Podrick Payne'],['Podrick']
When he saw Tyrion open his eyes he ran off.,['Tyrion'],['Tyrion']
"When the song was over, Jaime rose from his place, commanded Tyrion to kneel, and touched him first on one shoulder and then on the other with his golden sword, and he rose up a knight.","['Jaime', 'Tyrion', 'first', 'one']","['Jaime', 'Tyrion']"
Shae was waiting to embrace him.,['Shae'],['Shae']
"The memory frightened him, but Tyrion made himself hold it, turn it in his head, stare at it hard.",['Tyrion'],['Tyrion']
"“I love you, Tyrion,” she would whisper before they went to sleep at night.","['Tyrion', 'night']",['Tyrion']
Tyrion Lannister.,['Tyrion Lannister'],['Tyrion']
Tysha and Tyrion.,['Tyrion'],['Tyrion']
"My lord Tyrion . . .”

",['Tyrion'],['Tyrion']
"Lies, he thought, all feigned, all for gold, she was a whore, Jaime’s whore, Jaime’s gift, my lady of the lie.","['Jaime', 'Jaime']","['Jaime', 'Jaime']"
"As the man leaned close, Tyrion’s fingers slid underneath his chain of many metals, grabbed, pulled.",['Tyrion'],['Tyrion']
The mention of his sister made Tyrion growl.,['Tyrion'],['Tyrion']
"By then Tyrion had managed to squirm backward a few inches, so he was half sitting against his pillow.","['Tyrion', 'a few inches', 'half']",['Tyrion']
"A slip of the hand here, and Cersei will be free of me, he thought.",['Cersei'],['Cersei']
"The wound, Tyrion thought, remembering a sudden flash of bright silver that seemed to pass just below his eyes.",['Tyrion'],['Tyrion']
"It traced a line of fire all the way across Tyrion’s face, and twisted a burning poker up his nose.",['Tyrion'],['Tyrion']
"“Why, you are Tyrion Lannister, my lord.",['Tyrion Lannister'],['Tyrion']
"Sitting on the edge of the bed, he poured half a cup of wine and held it to Tyrion’s swollen lips.","['half a cup', 'Tyrion']",['Tyrion']
"By the end of the second cup, Tyrion Lannister felt strong enough to face his face.

","['the end of the', 'second', 'Tyrion Lannister']",['Tyrion']
"Jaime had always said that Ser Mandon was the most dangerous of the Kingsguard, because his dead empty eyes gave no hint to his intentions.","['Jaime', 'Mandon', 'Kingsguard']",['Jaime']
"It hurt to talk, but Tyrion had been too long in silence.

",['Tyrion'],['Tyrion']
They rode through the ashes and took the usurper Stannis in the rear.,['Stannis'],['Stannis']
Bronn?,['Bronn'],['Bronn']
Podrick.,['Podrick'],['Podrick']
Podrick Payne entered the bedchamber timid as a mouse.,['Podrick Payne'],['Podrick']
"Pod stole a glance at Tyrion’s face, and just as quickly averted his eyes.",['Tyrion'],['Tyrion']
Bronn.,['Bronn'],['Bronn']
"Bronn.”

",['Bronn'],['Bronn']
"By the time his squire left, the last of Tyrion’s strength was gone as well.",['Tyrion'],['Tyrion']
"JON

When Qhorin Halfhand told him to find some brush for a fire, Jon knew their end was near.

","['JON', 'Qhorin Halfhand', 'Jon']","['Qhorin', 'Jon']"
"Will he howl for me when I’m dead, as Bran’s wolf howled when he fell?",['Bran'],['Bran']
"Will Shaggydog howl, far off in Winterfell, and Grey Wind and Nymeria, wherever they might be?

","['Will Shaggydog', 'Winterfell', 'Grey Wind', 'Nymeria']",['Nymeria']
"The moon was rising behind one mountain and the sun sinking behind another as Jon struck sparks from flint and dagger, until finally a wisp of smoke appeared.","['one', 'Jon']",['Jon']
Qhorin came and stood over him as the first flame rose up flickering from the shavings of bark and dead dry pine needles.,"['Qhorin', 'first']",['Qhorin']
"So far as Jon knew, Qhorin had spent his whole life in the Watch.","['Jon', 'Qhorin']","['Jon', 'Qhorin']"
At first Jon had nursed the hope that Squire Dalbridge would keep the wildlings bottled up in the pass.,"['first', 'Jon', 'Squire Dalbridge']",['Jon']
"“No,” said Qhorin, “he is a man of the Night’s Watch.”

","['Qhorin', 'the Night’s Watch']",['Qhorin']
"Ghost ate well that day, and Qhorin insisted that the rangers mix some of the garron’s blood with their oats, to give them strength.","['that day', 'Qhorin']",['Qhorin']
"The taste of that foul porridge almost choked Jon, but he forced it down.",['Jon'],['Jon']
Qhorin refused.,['Qhorin'],['Qhorin']
"He has no chance, Jon thought when he watched Stonesnake vanish over a snow-covered ridge, a tiny black bug crawling across a rippling expanse of white.

",['Jon'],['Jon']
"Even when they were apart, Jon sensed his nearness.",['Jon'],['Jon']
Qhorin’s long grey braid swung slowly with the motion of his horse.,"['Qhorin', 'grey braid swung']",['Qhorin']
"“Is your sword sharp, Jon Snow?”",['Jon Snow'],['Jon']
"asked Qhorin Halfhand across the flickering fire.

",['Qhorin Halfhand'],['Qhorin']
"“Say them again with me, Jon Snow.”

",['Jon Snow'],['Jon']
"Jon opened and closed his burnt fingers, holding tight to the words in his mind, praying that his father’s gods would give him the strength to die bravely when his hour came.",['Jon'],['Jon']
"Qhorin’s mount would not last another day, Jon suspected.

","['Qhorin', 'Jon']","['Qhorin', 'Jon']"
"“The fire will soon go out,” Qhorin said, “but if the Wall should ever fall, all the fires will go out.”

",['Qhorin'],['Qhorin']
There was nothing Jon could say to that.,['Jon'],['Jon']
"“It may not be so easy as that, Jon.”

",['Jon'],['Jon']
"Those who join them, like Mance Rayder.”

",['Mance Rayder'],['Mance']
"but, Jon Snow.",['Jon Snow'],['Jon']
Jon sat up straight.,['Jon'],['Jon']
"“For what?” Jon asked.

",['Jon'],['Jon']
"“Would that I knew,” said Qhorin.",['Qhorin'],['Qhorin']
"That is the duty I lay on you, Jon Snow.”

“I’ll do as you say,” Jon said reluctantly, “but . . .","['Jon Snow', 'Jon']","['Jon', 'Jon']"
"You’ll tell him that I never broke my oath.”

Qhorin Halfhand gazed at him across the fire, his eyes lost in pools of shadow.",['Qhorin Halfhand'],['Qhorin']
"Jon went to cut more branches, snapping each one in two before tossing it into the flames.","['Jon', 'one', 'two']",['Jon']
"“Enough,” Qhorin said abruptly.",['Qhorin'],['Qhorin']
Qhorin mounted his weary garron one more time.,"['Qhorin', 'one']",['Qhorin']
Jon pulled on his gloves again and raised his hood.,['Jon'],['Jon']
"He did not know what Qhorin had in mind, but perhaps it was a chance.",['Qhorin'],['Qhorin']
"“The water’s icing up,” Qhorin observed as he turned aside, “else we’d ride in the streambed.","['The water’s', 'Qhorin']",['Qhorin']
"Icicles bearded its stony banks, but Jon could still hear the sound of rushing water beneath the thin hard crust.

",['Jon'],['Jon']
Jon looked about in dismay.,['Jon'],['Jon']
"He and Qhorin might be able to climb the cliffs, but not with the horses.",['Qhorin'],['Qhorin']
"When he did not reappear, Jon put his heels into his horse and went after.",['Jon'],['Jon']
"The falling water slapped at them with frozen fists, and the shock of the cold seemed to stop Jon’s breath.

",['Jon'],['Jon']
Qhorin had already dismounted.,['Qhorin'],['Qhorin']
Jon did the same.,['Jon'],['Jon']
"Qhorin seated himself on the sand, his back to a wall, no more than a vague black shadow in the gloom of the cave.",['Qhorin'],['Qhorin']
"Over the rush of falling waters, Jon heard a soft sound of steel on leather that could only mean that the Halfhand had drawn his sword.

","['Jon', 'Halfhand']",['Jon']
Jon was grateful for his warmth.,['Jon'],['Jon']
It was still dark when Qhorin woke him.,['Qhorin'],['Qhorin']
"While the Halfhand slept, Jon sat with his back to the cave wall, listening to the water and waiting for the dawn.

","['Halfhand', 'Jon']",['Jon']
Qhorin’s mouth tightened as he followed its flight with his eyes.,['Qhorin'],['Qhorin']
"Is your sword sharp, Jon Snow?”

“Yes,” he said.

",['Jon Snow'],['Jon']
Jon gave his garron the last of the oats and stroked his shaggy mane while Ghost prowled restlessly amongst the rocks.,"['Jon', 'Ghost']",['Jon']
"A hunting horn echoed through the mountains, and a moment later Jon heard the baying of hounds.",['Jon'],['Jon']
"“They will be with us soon,” announced Qhorin.",['Qhorin'],['Qhorin']
"“Ghost, to me,” Jon called.",['Jon'],['Jon']
"Jon counted fourteen, with eight dogs.","['Jon', 'fourteen', 'eight']",['Jon']
Qhorin drew his longsword.,['Qhorin'],['Qhorin']
Jon could hear them clattering; both were armored in bones.,['Jon'],['Jon']
"“Rattleshirt,” Qhorin called down, icy-polite.

","['Rattleshirt', 'Qhorin']",['Qhorin']
Qhorin snorted.,['Qhorin'],['Qhorin']
"He did rattle, Jon could hear it; the bones were strung together loosely, so they clacked and clattered when he moved.",['Jon'],['Jon']
A few chose Jon for their mockery.,['Jon'],['Jon']
"On the other side of the line, another spearwife opened her ragged furs to show Jon a heavy white breast.",['Jon'],['Jon']
Qhorin gave Jon a long look.,['Qhorin'],['Qhorin']
The word burst from Jon’s lips before the bowmen could loose.,['Jon'],['Jon']
"“We yield!”

“They warned me bastard blood was craven,” he heard Qhorin Halfhand say coldly behind him.",['Qhorin Halfhand'],['Qhorin']
"Face reddening, Jon descended the slope to where Rattleshirt sat his horse.","['Jon', 'Rattleshirt']",['Jon']
"Jon met Ygritte’s eyes, and had no words.

","['Jon', 'Ygritte']","['Jon', 'Ygritte']"
"“The bird hates you, Jon Snow,” said Ygritte.","['Jon Snow', 'Ygritte']","['Jon', 'Ygritte']"
"“I did not know,” said Jon truthfully, trying to remember the face of the man he had slain in the pass.",['Jon'],['Jon']
"“And he will,” Ygritte said.

",['Ygritte'],['Ygritte']
"The words came hard, but Jon said them.

",['Jon'],['Jon']
"“As if he could,” said Qhorin.",['Qhorin'],['Qhorin']
And then Qhorin’s sword was coming at him and somehow Longclaw leapt upward to block.,"['Qhorin', 'Longclaw']",['Qhorin']
"Back and forth they went, black cloaks swirling, the youth’s quickness against the savage strength of Qhorin’s left-hand cuts.",['Qhorin'],['Qhorin']
"Even when Ghost’s teeth closed savagely around the ranger’s calf, somehow Qhorin kept his feet.","['Ghost', 'Qhorin']",['Qhorin']
"The ranger was leaning away, and for an instant it seemed that Jon’s slash had not touched him.",['Jon'],['Jon']
"Then a string of red tears appeared across the big man’s throat, bright as a ruby necklace, and the blood gushed out of him, and Qhorin Halfhand fell.

",['Qhorin Halfhand'],['Qhorin']
The light was already fading in Qhorin’s eyes.,['Qhorin'],['Qhorin']
"He thought of Samwell Tarly then, of Grenn and Dolorous Edd, of Pyp and Toad back at Castle Black.","['Samwell', 'Grenn and Dolorous Edd', 'Pyp and Toad', 'Castle Black']",['Samwell']
Jon did not resist.,['Jon'],['Jon']
"“Do you have a name?”

Ygritte answered for him.",['Ygritte'],['Ygritte']
“His name is Jon Snow.,['Jon Snow'],['Jon']
"Qhorin Halfhand slain by some lordling’s byblow.”

",['Qhorin Halfhand'],['Qhorin']
"“He yielded,” Ygritte reminded them.

",['Ygritte'],['Ygritte']
"“A warg he may be,” Ygritte said, “but that has never frightened us.”",['Ygritte'],['Ygritte']
"They burned Qhorin Halfhand where he’d fallen, on a pyre made of pine needles, brush, and broken branches.",['Qhorin Halfhand'],['Qhorin']
"Ygritte won his cloak.

",['Ygritte'],['Ygritte']
Jon asked her.,['Jon'],['Jon']
"“Bran,” a voice was whispering softly.",['Bran'],['Bran']
"He could hear Hodor singing “Hodor, hodor, hodor,” quietly to himself.

",['Hodor'],['Hodor']
It was Meera’s voice.,['Meera'],['Meera']
"They killed everyone, Meera.”

",['Meera'],['Meera']
"She held a skin to his lips, and Bran swallowed so fast the water ran out of the corner of his mouth.",['Bran'],['Bran']
"“How long?”

“Three days,” said Jojen.","['Three days', 'Jojen']",['Jojen']
"“I ate,” said Bran.",['Bran'],['Bran']
"“The wolf ate,” Jojen said.",['Jojen'],['Jojen']
"Take care, Bran.",['Bran'],['Bran']
"He could reach Summer whenever he wanted, and once he had even touched Ghost and talked to Jon.","['Summer', 'Jon']",['Jon']
He could not understand why Jojen was always trying to pull him back now.,['Jojen'],['Jojen']
“I have to tell Osha what I saw.,['Osha'],['Osha']
"Osha might have liked it better if they had never talked at all, but there was no way to quiet Rickon, or to stop Hodor from muttering, “Hodor, hodor, hodor,” endlessly to himself.

","['Osha', 'Rickon', 'Hodor']","['Osha', 'Rickon', 'Hodor']"
"Off to his left, he could hear the soft sound of Rickon’s breathing.

",['Rickon'],['Rickon']
"“A dream,” said Osha.

",['Osha'],['Osha']
"“A wolf dream,” said Bran.",['Bran'],['Bran']
"“This scrawny skin of mine’s the only one I got,” said Osha.",['Osha'],['Osha']
Meera’s hand found Bran’s in the darkness and gave his fingers a squeeze.,['Meera'],['Meera']
Osha’s face floated above it.,['Osha'],['Osha']
"The light woke Rickon, who sat up yawning.

",['Rickon'],['Rickon']
"Lyanna and Brandon, Lord Rickard Stark their father, Lord Edwyle his father, Lord Willam and his brother Artos the Implacable, Lord Donnor and Lord Beron and Lord Rodwell, one-eyed Lord Jonnel, Lord Barth and Lord Brandon and Lord Cregan who had fought the Dragonknight.","['Lyanna', 'Brandon', 'Rickard Stark', 'Edwyle', 'Willam', 'Artos the Implacable', 'Beron', 'Rodwell', 'one', 'Brandon', 'Lord Cregan']",['Lyanna']
"“Little enough left,” Osha muttered as she blinked down on their stores.",['Osha'],['Osha']
"“I’d need to go up soon to steal food in any case, or we’d be down to eating Hodor.”

",['Hodor'],['Hodor']
"“Hodor,” Hodor said, grinning at her.

",['Hodor'],['Hodor']
"There stood Osha holding the torch, and Meera and Jojen and Hodor, and the double row of tall granite pillars and long dead lords behind them stretching away into darkness . . .","['Osha', 'Meera', 'Jojen', 'Hodor']","['Osha', 'Meera', 'Jojen', 'Hodor']"
Osha chewed on that a moment.,['Osha'],['Osha']
"Meera, get Bran’s basket.”

",['Bran'],['Bran']
Rickon asked excitedly.,['Rickon'],['Rickon']
"Meera strapped the wicker basket to Hodor’s back and helped lift Bran into it, easing his useless legs through the holes.","['Meera', 'Hodor']","['Meera', 'Hodor']"
"Meera had claimed Lord Rickard’s blade, though she complained that it was too heavy.",['Rickard'],['Rickard']
"Jorah and Jonos, Brandon the Bad, Walton the Moon King, Edderion the Bridegroom, Eyron, Benjen the Sweet and Benjen the Bitter, King Edrick Snowbeard.","['Jorah', 'Jonos', 'Brandon the', 'Bad', 'Walton', 'the Moon King, Edderion the Bridegroom', 'Eyron', 'Benjen the Sweet']",['Jorah']
"“Wait,” Osha said when they reached the twisting stone stairs that led up to the surface, and down to the deeper levels where kings more ancient still sat their dark thrones.",['Osha'],['Osha']
"“Hodor,” said Hodor nervously.

",['Hodor'],['Hodor']
Bran had begun to fear that something had happened to Osha.,['Osha'],['Osha']
"Then they heard the footsteps again, growing louder, and after a few minutes Osha emerged into the light, looking grim.","['a few minutes', 'Osha']",['Osha']
Osha led.,['Osha'],['Osha']
"Behind came Hodor, with Bran crouched low on his back so his head wouldn’t hit the ceiling.",['Hodor'],['Hodor']
"Meera followed with the torch, and Jojen brought up the rear, leading Rickon by the hand.","['Jojen', 'Rickon']","['Jojen', 'Rickon']"
"Osha tried once more when she reached it, but Bran could see that it was not budging.",['Osha'],['Osha']
"“Let Hodor try.”

",['Hodor'],['Hodor']
"Meera squatted beside him on the steps, one arm thrown protectively across his shoulders, as Osha and Hodor traded places.","['one', 'Osha', 'Hodor']","['Osha', 'Hodor']"
"“Open the door, Hodor,” Bran said.

",['Hodor'],['Hodor']
"Turning, Hodor put his back to the wood and shoved.","['Turning', 'Hodor']",['Hodor']
"The other foot came up a step, and Hodor spread his legs apart, braced, and straightened.",['Hodor'],['Hodor']
"Osha poked her spear through and slid out after it, and Rickon squirmed through Meera’s legs to follow.","['Rickon', 'Meera']","['Rickon', 'Meera']"
Jojen Reed was coughing from the smoke.,['Jojen Reed'],['Jojen']
Rickon demanded.,['Rickon'],['Rickon']
"“We made noise enough to wake a dragon,” Osha said, “but there’s no one come.",['Osha'],['Osha']
Rickon gave a happy shout of “Shaggy!”,"['Rickon', 'Shaggy']",['Rickon']
"“We should go,” said Jojen.",['Jojen'],['Jojen']
