sentence,entities,character_entities
"A new young friend will be just the thing to help Tommen forget his loss, after Margaery’s little head has rolled.”

","['Tommen', 'Margaery']","['Tommen', 'Margaery']"
"No steel, Cersei noted.",['Cersei'],['Cersei']
"The High Sparrow was on his knees, as ever.",['The High Sparrow'],['The High Sparrow']
Do we have your leave to speak with Margaery and her cousins?”,['Margaery'],['Margaery']
"Cersei found Margaery barefoot and shivering, clad in the roughspun shift of a novice sister.",['Cersei'],['Cersei']
"“He will not even let me see them,” fumed Margaery.",['Margaery'],['Margaery']
"Last night I confessed to Septa Unella that I wished to scratch her eyes out.”

","['Last night', 'Septa Unella']",['Unella']
"A shame you did not do it, Cersei thought.",['Cersei'],['Cersei']
"“Damn them, then,” said Margaery.",['Margaery'],['Margaery']
Margaery understood at once.,['Margaery'],['Margaery']
"Loras is hurt, though, elsewise he . . .”

",['Loras'],['Loras']
"Margaery stared at her, then pulled her hand away.",['Margaery'],['Margaery']
"Boros is a craven, Meryn is old and slow, your brother is maimed, the other two are off in Dorne, and Osmund is a bloody Kettleblack.","['Boros', 'Meryn', 'two', 'Dorne', 'Osmund', 'Kettleblack']",['Meryn']
"Loras has two brothers, not six.","['Loras', 'two', 'six']",['Loras']
"Margaery did not answer at once, but her brown eyes narrowed in suspicion.",['Margaery'],['Margaery']
"Will you make me call my gaolers and have you dragged away, you vile, scheming, evil bitch?”

Cersei gathered up her skirts and dignity.",['Cersei'],['Cersei']
"Grand Maester Pycelle has admitted providing you with moon tea, and your Blue Bard . . .","['Grand Maester Pycelle', 'Blue Bard']",['Pycelle']
"To be sure, Margaery does have the right to demand that her guilt or innocence be proven by wager of battle.",['Margaery'],['Margaery']
"If so, her champion must be one of Tommen’s Seven.”

","['Tommen', 'Seven']",['Tommen']
If Tommen were here I know he would thank you.,['Tommen'],['Tommen']
Lord Tywin’s daughter.,['Tywin'],['Tywin']
He would now have us believe that he never touched Margaery Tyrell.,['Margaery Tyrell'],['Margaery']
"“He is mad,” said Cersei.",['Cersei'],['Cersei']
"Cersei whirled, and ran.

",['Cersei'],['Cersei']
"“I am a Lannister, unhand me, my brother will kill you, Jaime will slice you open from throat to cunt, unhand me!",['Jaime'],['Jaime']
"She was not meek Margaery Tyrell, to don her little shift and submit to such captivity.",['Margaery Tyrell'],['Margaery']
"I will teach them what it means to put a lion in a cage, Cersei thought.",['Cersei'],['Cersei']
"“Are you come to set me free?”

“I am Septa Unella.",['Septa Unella'],['Unella']
Cersei knocked her hand aside.,['Cersei'],['Cersei']
"So passed the longest night that Cersei Lannister had ever known, save for the night of Joffrey’s wedding.","['Cersei Lannister', 'the night', 'Joffrey']","['Cersei', 'Joffrey']"
"Every time she closed her eyes, Unella was looming over her again, shaking her and asking her if she wanted to confess her sins.

",['Unella'],['Unella']
"No wine appeared, only Septa Unella, making her hourly visit to ask if the queen was ready to confess.

",['Septa Unella'],['Unella']
"Thrice that day she heard the sound of distant shouting drifting up from the plaza, but it was Margaery’s name that the mob was calling, not hers.

","['Thrice', 'Margaery']",['Margaery']
It was near dawn on the second day and Cersei was licking the last of the porridge from the bottom of the bowl when her cell door swung open unexpectedly to admit Lord Qyburn.,"['the second day', 'Cersei']",['Cersei']
"“Qyburn,” she whispered, “oh, gods, I am so glad to see your face.",['Qyburn'],['Qyburn']
Cersei was so exhausted that the words seemed nonsensical to her at first.,"['Cersei', 'first']",['Cersei']
"If the gods were good, Wat might die beneath the lash, leaving Margaery with no way to disprove his testimony.","['Wat', 'Margaery']",['Margaery']
"Cersei was so tired, none of this made any sense.",['Cersei'],['Cersei']
The realm is being ruled by Ser Harys Swyft and Grand Maester Pycelle.,"['Ser Harys Swyft', 'Grand Maester Pycelle']",['Pycelle']
"Mace Tyrell has abandoned his siege of Storm’s End and is marching back to the city with his army, and Randyll Tarly is reported on his way down from Maidenpool as well.”

“Has Lord Merryweather agreed to this?”

“Merryweather has resigned his seat on the council and fled back to Longtable with his wife, who was the first to bring us news of the . . .","['Mace Tyrell', 'Storm’s End', 'Randyll Tarly', 'Maidenpool', 'Merryweather', 'Merryweather', 'first']","['Mace', 'Randyll']"
Ser Harys fears he means to join Lord Stannis.,['Stannis'],['Stannis']
"Pycelle believes that he is sailing to the Stepstones, to set himself up as a pirate.”

","['Pycelle', 'Stepstones']",['Pycelle']
"“I am lost, Qyburn.”

“No.”",['Qyburn'],['Qyburn']
"I am the queen, Qyburn.",['Qyburn'],['Qyburn']
The smile died on Qyburn’s face.,['Qyburn'],['Qyburn']
"“Qyburn, for the love you bear me, I beg you, send a message for me.",['Qyburn'],['Qyburn']
"Jaime is my only hope.”

",['Jaime'],['Jaime']
"“My queen,” said Qyburn, “have you . . .",['Qyburn'],['Qyburn']
Ser Jaime has no sword hand.,['Jaime'],['Jaime']
Pink spittle flew from his lips as he jabbed a finger at Edmure Tully.,['Edmure Tully'],['Edmure']
"Jaime Lannister had not slept since Riverrun had opened its gates, and his head was pounding.","['Jaime Lannister', 'Riverrun']",['Jaime']
"“I do not recall asking you to let Ser Brynden escape.”

",['Brynden'],['Brynden']
"Am I to blame if your men let him slip through their siege lines?”

Jaime was not amused.",['Jaime'],['Jaime']
"His men had searched Riverrun thrice over, and Brynden Tully was nowhere to be found.

","['Riverrun', 'Brynden Tully']",['Brynden']
Jaime was sorely tempted to crack him across the mouth with his golden hand.,['Jaime'],['Jaime']
"“So you shall,” said Jaime.",['Jaime'],['Jaime']
"He had the same blue eyes as his sister Catelyn, and Jaime saw the same loathing there that he’d once seen in hers.","['Catelyn', 'Jaime']","['Catelyn', 'Jaime']"
"In the confusion of the castle changing hands, it had been the next morning before Jaime had been informed that the Blackfish was not amongst the prisoners.

","['the next morning', 'Jaime', 'Blackfish']",['Jaime']
"“After the trouble Ser Brynden took to leave us, I doubt that he’ll come skulking back.”",['Brynden'],['Brynden']
"He gave Edmure Tully one last suspicious look, as Lady Genna drew him from the solar.

","['Edmure Tully', 'one', 'Lady Genna']",['Edmure']
Jaime called for a guard.,['Jaime'],['Jaime']
Lord Beric may try to free Edmure before they reach the Golden Tooth.,"['Beric', 'the Golden Tooth']",['Beric']
"Jaime did not want to have to capture Tully for a third time.

","['Jaime', 'Tully', 'third']",['Jaime']
Jaime shoved the map aside.,['Jaime'],['Jaime']
"Pretty enough for a child, Jaime decided, but not a girl to lose a kingdom for.",['Jaime'],['Jaime']
"Her mother made to slap her, but Jaime stepped between them.",['Jaime'],['Jaime']
Jaime turned to the daughter.,['Jaime'],['Jaime']
Jaime nodded.,['Jaime'],['Jaime']
"“You’ll have your marriages,” said Jaime, “but Jeyne must wait two full years before she weds again.”","['Jaime', 'Jeyne', 'two full years']",['Jaime']
"Even from the grave, Lord Tywin’s dead hand moves us all.",['Tywin'],['Tywin']
"Joy was a sweet child, albeit a lonely one; her father had been Jaime’s favorite uncle.","['Joy', 'Jaime']",['Jaime']
You’ll leave with Edmure and Ser Forley on the morrow.,"['Edmure', 'Forley']",['Edmure']
Jaime had to wonder how much Lord Gawen knew about his wife’s scheming.,['Jaime'],['Jaime']
"When Edmure and the Westerlings departed, four hundred men rode with them; Jaime had doubled the escort again at the last moment.","['Westerlings', 'four hundred', 'Jaime']",['Jaime']
"She’s—”

“—the Young Wolf’s widow,” Jaime finished, “and twice as dangerous as Edmure if she were ever to escape us.”

","['Wolf', 'Jaime']",['Jaime']
Jaime had to canter past the Westerlings as he rode down the column on his way back to Riverrun.,"['Jaime', 'Westerlings']",['Jaime']
"She ripped them herself, as a mark of mourning, Jaime realized.",['Jaime'],['Jaime']
"He found himself wondering if Cersei would tear her gown if she should ever hear that he was dead.

",['Cersei'],['Cersei']
"The two of them were huddled over a map, arguing heatedly, but they broke off when Jaime entered.","['two', 'Jaime']",['Jaime']
That took Jaime a bit aback.,['Jaime'],['Jaime']
"“Dondarrion?”

“Him, or Thoros, or this woman Stoneheart.”

","['Thoros', 'Stoneheart']",['Thoros']
Jaime frowned.,['Jaime'],['Jaime']
"asked Jaime.

",['Jaime'],['Jaime']
"Once they’ve spent a few days in the river they all look much the same.”

“I’ve heard the same is true of hanged men,” said Jaime, before he took his leave.

","['a few days', 'Jaime']",['Jaime']
"Jaime told him to put everything to the torch, starting with the gallows.",['Jaime'],['Jaime']
"“I should have the tongues removed from all my friends,” said Jaime as he filled their cups, “and from my kin as well.",['Jaime'],['Jaime']
A silent Cersei would be sweet.,['Cersei'],['Cersei']
"All of it, save what to do with Cersei.”

",['Cersei'],['Cersei']
"“No,” said Jaime.",['Jaime'],['Jaime']
Ser Ilyn smiled in a way Jaime did not like.,"['Ser Ilyn', 'Jaime']",['Jaime']
"“A ring of fires round your camp might keep them off,” said Jaime, though he wondered.",['Jaime'],['Jaime']
"Could Ser Dermot’s direwolf be the same beast that had mauled Joffrey near the crossroads?

Wolves or no, Ser Dermot took fresh horses and more men and went out again the next morning, to resume the search for Brynden Tully.","['Dermot', 'Joffrey', 'Ser Dermot', 'the next morning', 'Brynden Tully']","['Joffrey', 'Brynden']"
"That same afternoon, the lords of the Trident came to Jaime asking his leave to return to their own lands.","['That same afternoon', 'Trident', 'Jaime']",['Jaime']
"“All the captives will be ransomed,” Jaime promised.",['Jaime'],['Jaime']
So you could make Edmure Tully piss his breeches?,['Edmure Tully'],['Edmure']
"I want the Hound, Jaime.","['Hound', 'Jaime']",['Jaime']
"“The Hound’s head is yours if you can take it,” Jaime said, “but Beric Dondarrion is to be captured alive, so he can be brought back to King’s Landing.","['The Hound’s', 'Jaime', 'King’s Landing']",['Jaime']
"To a man, they swore that they knew nothing of Ser Brynden’s plans or where he might have gone.",['Brynden'],['Brynden']
"“They are lying,” Emmon Frey insisted, but Jaime thought not.","['Emmon Frey', 'Jaime']",['Jaime']
"Dragonstone had fallen and Storm’s End would soon enough, he could not doubt, and Stannis was welcome to the Wall.","['Storm’s End', 'Stannis']",['Stannis']
"If Roose Bolton did not destroy him, winter would.

","['Roose Bolton', 'winter']",['Roose']
Jaime wished he knew the answer.,['Jaime'],['Jaime']
He would need to find some way to winkle Tommen from her clutches before the boy became another Joffrey.,"['Tommen', 'Joffrey']","['Tommen', 'Joffrey']"
"If Cersei can be put aside, Ser Kevan may agree to serve as Tommen’s Hand.","['Cersei', 'Ser Kevan', 'Tommen']","['Cersei', 'Tommen']"
or even Petyr Baelish.,['Petyr Baelish'],['Littlefinger']
"“As you wish,” said Jaime, though it was a bloody nuisance.",['Jaime'],['Jaime']
"The singer was listening too, the one that Jaime had taken from Ser Ryman Frey.","['Jaime', 'Ser Ryman Frey']",['Jaime']
Jaime had to laugh.,['Jaime'],['Jaime']
"Fifty if he’s a day, thought Jaime, a hedge harp, and hard used by life.","['Fifty', 'Jaime']",['Jaime']
"“You should get on famously with my aunt,” said Jaime.",['Jaime'],['Jaime']
"“Some other time,” said Jaime.",['Jaime'],['Jaime']
"“I am not your sister, Jaime.”",['Jaime'],['Jaime']
"“I am a knight,” he told her, “and Cersei is a queen.”

",['Cersei'],['Cersei']
"Jaime called after her, but already she was moving away, her skirt whispering lullabies as it brushed across the floor.",['Jaime'],['Jaime']
"There was a time, not long ago, when he might have been out making snowballs with the best of them, to fling at Tyrion when he waddled by, or slip down the back of Cersei’s gown.","['Tyrion', 'Cersei']","['Tyrion', 'Cersei']"
"“I know,” Jaime said, “there has been a white raven from the Citadel.",['Jaime'],['Jaime']
"Jaime read it in the window seat, bathed in the light of that cold white morning.",['Jaime'],['Jaime']
"Qyburn’s words were terse and to the point, Cersei’s fevered and fervent.","['Qyburn', 'Cersei']","['Qyburn', 'Cersei']"
"Vyman was hovering by the door, waiting, and Jaime sensed that Peck was watching too.","['Vyman', 'Jaime', 'Peck']",['Jaime']
"“It’s very tall,” said Gilly.

",['Gilly'],['Gilly']
"Sam could not bear the thought that he might have brought Gilly and her babe all this long way to keep them out of harm, only to abandon them in the midst of war.

","['Sam', 'Gilly']",['Gilly']
"He could keep Gilly with him in Oldtown, he supposed.","['Gilly', 'Oldtown']",['Gilly']
"Besides, if I stay with Gilly very much longer, how will I ever find the strength to leave her?",['Gilly'],['Gilly']
"If I desert, it will mean my head, and how will that help Gilly?

He considered begging Kojja Mo and her father to take the wildling girl with them to the Summer Isles.","['Gilly', 'Kojja Mo', 'the Summer Isles']",['Gilly']
"If the tales he’d heard were true, Gilly would be carried off for a thrall or salt wife, and the babe was like to be chucked into the sea as a nuisance.

",['Gilly'],['Gilly']
"That way he could make certain of the castle and its garrison, and if any part of what he saw or heard gave him pause, he could just turn around and bring Gilly back to Oldtown.

","['Gilly', 'Oldtown']",['Gilly']
Sam used the time to explain his plans to Gilly.,"['Sam', 'Gilly']",['Gilly']
"“First the Citadel, to present Jon’s letters and tell them of Maester Aemon’s death.","['Jon', 'Maester Aemon’s']",['Jon']
"Lord Randyll Tarly was known in Oldtown, but little loved.","['Randyll Tarly', 'Oldtown']",['Randyll']
"A young mother climbed in after him, a babe not much older than Gilly’s squalling in her arms.",['Gilly'],['Gilly']
Father could have pretended that Dickon was his only son.,['Dickon'],['Dickon']
Sam drew out the letters Jon Snow had given him.,"['Sam', 'Jon Snow']",['Jon']
"“I came from the Wall with Maester Aemon, but he died during the voyage.",['Maester Aemon'],['Aemon']
"”

“Your name?”

“Samwell.",['Samwell'],['Samwell']
"Samwell Tarly.”

",['Samwell Tarly'],['Samwell']
"And what business does Samwell Tarly have with Archmaester Theobald?”

“Is he the Seneschal?” said Sam, confused.","['Samwell Tarly', 'Archmaester Theobald', 'Sam']",['Samwell']
"Did you say Maester Aemon?”

“Aye.”

",['Maester Aemon'],['Aemon']
Most just called him Maester Aemon.,['Maester Aemon'],['Aemon']
Could Maester Aemon have meant this Sphinx?,"['Maester Aemon', 'Sphinx']",['Aemon']
"He spoke awkwardly of King Stannis and Melisandre of Asshai, intending to stop at that, but one thing led to another and he found himself speaking of Mance Rayder and his wildlings, king’s blood and dragons, and before he knew what was happening, all the rest came spilling out; the wights at the Fist of First Men, the Other on his dead horse, the murder of the Old Bear at Craster’s Keep, Gilly and their flight, Whitetree and Small Paul, Coldhands and the ravens, Jon’s becoming lord commander, the Blackbird, Dareon, Braavos, the dragons Xhondo saw in Qarth, the Cinnamon Wind and all that Maester Aemon whispered toward the end.","['King Stannis', 'Asshai', 'one', 'Mance Rayder', 'the Fist of First Men', 'the Old Bear', 'Keep', 'Gilly', 'Jon', 'Blackbird', 'Dareon', 'Braavos', 'Xhondo', 'Qarth', 'the Cinnamon Wind', 'Maester Aemon']","['Mance', 'Gilly', 'Jon', 'Aemon']"
"He held back only the secrets that he was sworn to keep, about Bran Stark and his companions and the babes Jon Snow had swapped.","['Bran Stark', 'Jon Snow']","['Bran', 'Jon']"
"“Aemon said the Citadel must send her a maester at once, to bring her home to Westeros before it is too late.”

","['Aemon', 'Westeros']",['Aemon']
"You must tell them, Sam, Maester Aemon had said.","['Sam', 'Maester Aemon']",['Aemon']
"“Who’s this now?”

“Samwell.",['Samwell'],['Samwell']
Jon had made it a command.,['Jon'],['Jon']
“Maester Aemon believed that Daenerys Targaryen was the fulfillment of a prophecy . . .,['Daenerys Targaryen'],['Daenerys']
"her, not Stannis, nor Prince Rhaegar, nor the princeling whose head was dashed against the wall.”

“Born amidst salt and smoke, beneath a bleeding star.","['Stannis', 'Prince Rhaegar']",['Stannis']
“Aemon would have gone to her if he had the strength.,['Aemon'],['Aemon']
"“Get myself to Slaver’s Bay, in Aemon’s place.","['Slaver’s Bay', 'Aemon']",['Aemon']
Tell them that Aemon commanded you to put yourself into their hands.,['Aemon'],['Aemon']
"Samwell Tarly.”

",['Samwell Tarly'],['Samwell']
We hardly saw Jon Snow.,['Jon Snow'],['Jon']
"Tyrion, Jon, Dany, Stannis and Melisandre, Davos Seaworth, and all the rest of the characters you love or love to hate will be along next year (I devoutly hope) in A Dance with Dragons, which will focus on events along the Wall and across the sea, just as the present book focused on King’s Landing.

—George R. R. Martin

June 2005





","['Jon', 'Stannis', 'Melisandre', 'Davos Seaworth', 'next year', 'King’s Landing', 'George R. R. Martin', 'June 2005']","['Jon', 'Stannis', 'Melisandre', 'Davos']"
"APPENDIX I:

THE KINGS AND THEIR COURTS





THE QUEEN REGENT

CERSEI LANNISTER, the First of Her Name, widow of {King Robert I Baratheon}, Queen Dowager, Protector of the Realm, Lady of Casterly Rock, and Queen Regent,

—Queen Cersei’s children:

—{KING JOFFREY I BARATHEON}, poisoned at his wedding feast, a boy of twelve,

—PRINCESS MYRCELLA BARATHEON, a girl of nine, a ward of Prince Doran Martell at Sunspear,

—KING TOMMEN I BARATHEON, a boy king of eight years,

—his kittens, SER POUNCE, LADY WHISKERS, BOOTS,

—Queen Cersei’s brothers:

—SER JAIME LANNISTER, her twin, called THE KINGSLAYER, Lord Commander of the Kingsguard,

—TYRION LANNISTER, called THE IMP, a dwarf, accused and condemned for regicide and kinslaying,

—PODRICK PAYNE, Tyrion’s squire, a boy of ten,

—Queen Cersei’s uncles, aunt, and cousins:

—SER KEVAN LANNISTER, her uncle,

—SER LANCEL, Ser Kevan’s son, her cousin, formerly King Robert’s squire and Cersei’s lover, newly raised to Lord of Darry,

—{WILLEM}, Ser Kevan’s son, murdered at Riverrun,

—MARTYN, twin to Willem, a squire,

—JANEI, Ser Kevan’s daughter, a girl of three,

—LADY GENNA LANNISTER, Cersei’s aunt, m. Ser Emmon Frey,

—{SER CLEOS FREY}, Genna’s son, killed by outlaws,

—SER TYWIN FREY, called TY, Cleos’s son,

—WILLEM FREY, Cleos’s son, a squire,

—SER LYONEL FREY, Lady Genna’s second son,

—{TION FREY}, Genna’s son, murdered at Riverrun,

—WALDER FREY, called RED WALDER, Lady Genna’s youngest son, a page at Casterly Rock,

—TYREK LANNISTER, Cersei’s cousin, son of her father’s late brother Tygett,

—LADY ERMESANDE HAYFORD, Tyrek’s child wife,

—JOY HILL, bastard daughter of Queen Cersei’s lost uncle Gerion, a girl of eleven,

—CERENNA LANNISTER, Cersei’s cousin, daughter of her late uncle Stafford, her mother’s brother,

—MYRIELLE LANNISTER, Cersei’s cousin and Cerenna’s sister, daughter of her uncle Stafford,

—SER DAVEN LANNISTER, her cousin, Stafford’s son,

—SER DAMION LANNISTER, a more distant cousin, m. Shiera Crakehall,

—SER LUCION LANNISTER, their son,

—LANNA, their daughter, m. Lord Antario Jast,

—LADY MARGOT, a cousin still more distant, m. Lord Titus Peake,

—King Tommen’s small council:

—{LORD TYWIN LANNISTER}, Hand of the King,

—SER JAIME LANNISTER, Lord Commander of the Kingsguard,

—SER KEVAN LANNISTER, master of laws,

—VARYS, a eunuch, master of whisperers,

—GRAND MAESTER PYCELLE, counselor and healer,

—LORD MACE TYRELL, LORD MATHIS ROWAN, LORD PAXTER REDWYNE, counselors,

—Tommen’s Kingsguard:

—SER JAIME LANNISTER, Lord Commander,

—SER MERYN TRANT,

—SER BOROS BLOUNT, removed and thence restored,

—SER BALON SWANN,

—SER OSMUND KETTLEBLACK,

—SER LORAS TYRELL, the Knight of Flowers,

—SER ARYS OAKHEART, with Princess Myrcella in Dorne,

—Cersei’s household at King’s Landing:

—LADY JOCELYN SWYFT, her companion,

—SENELLE and DORCAS, her bedmaids and servingwomen,

—LUM, RED LESTER, HOKE, called HORSELEG, SHORT-EAR, and PUCKENS, guardsmen,

—QUEEN MARGAERY of House Tyrell, a maid of sixteen, widowed bride of King Joffrey I Baratheon and of Lord Renly Baratheon before him,

—Margaery’s court at King’s Landing:

—MACE TYRELL, Lord of Highgarden, her father

—LADY ALERIE of House Hightower, her mother,

—LADY OLENNA TYRELL, her grandmother, an aged widow called THE QUEEN OF THORNS,

—ARRYK and ERRYK, Lady Olenna’s guards, twins seven feet tall called LEFT and RIGHT,

—SER GARLAN TYRELL, Margaery’s brother, THE GALLANT,

—his wife, LADY LEONETTE of House Fossoway,

—SER LORAS TYRELL, her youngest brother, the Knight of Flowers, a Sworn Brother of the Kingsguard,

—Margaery’s lady companions:

—her cousins, MEGGA, ALLA, and ELINOR TYRELL,

—Elinor’s betrothed, ALYN AMBROSE, squire,

—LADY ALYSANNE BULWER, a girl of eight,

—MEREDYTH CRANE, called MERRY,

—LADY TAENA MERRYWEATHER,

—LADY ALYCE GRACEFORD,

—SEPTA NYSTERICA, a sister of the Faith,

—PAXTER REDWYNE, Lord of the Arbor,

—his twin sons, SER HORAS and SER HOBBER,

—MAESTER BALLABAR, his healer and counselor,

—MATHIS ROWAN, Lord of Goldengrove,

—SER WILLAM WYTHERS, Margaery’s captain of guards,

—HUGH CLIFTON, a handsome young guardsman,

—SER PORTIFER WOODWRIGHT and his brother, SER LUCANTINE,

—Cersei’s court at King’s Landing:

—SER OSFRYD KETTLEBLACK and SER OSNEY KETTLEBLACK, younger brothers to Ser Osmund Kettleblack,

—SER GREGOR CLEGANE, called THE MOUNTAIN THAT RIDES, dying painfully of a poisoned wound,

—SER ADDAM MARBRAND, Commander of the City Watch of King’s Landing (the “gold cloaks”),

—JALABHAR XHO, Prince of the Red Flower Vale, an exile from the Summer Isles,

—GYLES ROSBY, Lord of Rosby, troubled by a cough,

—ORTON MERRYWEATHER, Lord of Longtable,

—TAENA, his wife, a woman of Myr,

—LADY TANDA STOKEWORTH,

—LADY FALYSE, her elder daughter and heir,

—SER BALMAN BYRCH, Lady Falyse’s husband,

—LADY LOLLYS, her younger daughter, great with child but weak of wit,

—SER BRONN OF THE BLACKWATER, Lady Lollys’s husband, a former sellsword,

—{SHAE}, a camp follower serving as Lollys’s bedmaid, strangled in Lord Tywin’s bed,

—MAESTER FRENKEN, in Lady Tanda’s service,

—SER ILYN PAYNE, the King’s Justice, a headsman,

—RENNIFER LONGWATERS, chief undergaoler of the Red Keep’s dungeons,

—RUGEN, undergaoler for the black cells,

—LORD HALLYNE THE PYROMANCER, a Wisdom of the Guild of Alchemists,

—NOHO DIMITTIS, envoy from the Iron Bank of Braavos,

—QYBURN, a necromancer, once a maester of the Citadel, more recently of the Brave Companions,

—MOON BOY, the royal jester and fool,

—PATE, a lad of eight, King Tommen’s whipping boy,

—ORMOND OF OLDTOWN, the royal harper and bard,

—SER MARK MULLENDORE, who lost a monkey and half an arm in the Battle of the Blackwater,

—AURANE WATERS, the Bastard of Driftmark,

—LORD ALESANDER STAEDMON, called PENNYLOVER,

—SER RONNET CONNINGTON, called RED RONNET, the Knight of Griffin’s Roost,

—SER LAMBERT TURNBERRY, SER DERMOT OF THE RAINWOOD, SER TALLAD called THE TALL, SER BAYARD NORCROSS, SER BONIFER HASTY called BONIFER THE GOOD, SER HUGO VANCE, knights sworn to the Iron Throne,

—SER LYLE CRAKEHALL called STRONGBOAR, SER ALYN STACKSPEAR, SER JON BETTLEY called BEARDLESS JON, SER STEFFON SWYFT, SER HUMFREY SWYFT, knights sworn to Casterly Rock,

—JOSMYN PECKLEDON, a squire and hero of the Blackwater,

—GARRETT PAEGE and LEW PIPER, squires and hostages,

—the people of King’s Landing:

—THE HIGH SEPTON, Father of the Faithful, Voice of the Seven on Earth, an old man and frail,

—SEPTON TORBERT, SEPTON RAYNARD, SEPTON LUCEON, SEPTON OLLIDOR, of the Most Devout, serving the Seven at the Great Sept of Baelor,

—SEPTA MOELLE, SEPTA AGLANTINE, SEPTA HELICENT, SEPTA UNELLA, of the Most Devout, serving the Seven at the Great Sept of Baelor,

—the “sparrows,” the humblest of men, fierce in their piety,

—CHATAYA, proprietor of an expensive brothel,

—ALAYAYA, her daughter,

—DANCY, MAREI, two of Chataya’s girls,

—BRELLA, a servingwoman, lately in the service of Lady Sansa Stark,

—TOBHO MOTT, a master armorer,

—HAMISH THE HARPER, an aged singer,

—ALARIC OF EYSEN, a singer, far-traveled,

—WAT, a singer, styling himself THE BLUE BARD,

—SER THEODAN WELLS, a pious knight, later called SER THEODAN THE TRUE.

","['KINGS', 'First', '{King Robert I Baratheon', 'Queen Dowager', 'Queen Regent', 'Queen Cersei’s', 'twelve', 'nine', 'Sunspear', 'BARATHEON', 'eight years', 'SER POUNCE', 'Queen Cersei’s', 'Kingsguard', 'IMP', 'Tyrion', 'ten', 'Queen Cersei’s', 'Kevan', 'Robert', 'Cersei', 'Kevan', 'Riverrun', 'Willem', 'Kevan', 'three', 'GENNA', 'Cersei', 'Genna', 'TY', 'Cleos', 'WILLEM', 'Cleos', 'Lady Genna', 'second', 'Genna', 'Riverrun', 'RED WALDER', 'Lady Genna', 'Casterly Rock', 'Cersei', 'Tygett', 'HAYFORD', 'Tyrek', 'HILL', 'Queen Cersei’s', 'Gerion', 'eleven', 'Cersei', 'Stafford', 'Cersei', 'Cerenna', 'Stafford', 'Stafford', 'Shiera Crakehall', 'Kingsguard', 'VARYS', 'GRAND MAESTER PYCELLE', 'REDWYNE', 'Tommen', 'Kingsguard', 'SER MERYN TRANT', 'SER LORAS TYRELL', 'the Knight of Flowers', 'Dorne', 'King’s Landing', 'SENELLE', 'DORCAS', 'LUM', 'RED LESTER', 'HOKE', 'HORSELEG', 'House', 'Tyrell', 'sixteen', 'King Joffrey I Baratheon', 'King’s Landing', 'Highgarden', 'House Hightower', 'Lady Olenna', 'seven feet', 'LEFT', 'Margaery', 'GALLANT', 'House', 'Fossoway', 'SER LORAS', 'the Knight of Flowers', 'Kingsguard', 'Margaery', 'ALLA', 'ELINOR', 'Elinor', 'AMBROSE', 'ALYSANNE BULWER', 'eight', 'GRACEFORD', 'Faith', 'SER HORAS', 'Goldengrove', 'Margaery', 'HUGH CLIFTON', 'SER LUCANTINE', 'King’s Landing', 'Ser Osmund Kettleblack', 'the City Watch of King’s Landing', 'the Summer Isles', 'Longtable', 'Myr', 'TANDA STOKEWORTH', 'Lady Falyse’s', 'Lady Lollys', 'Lollys', 'Tanda', 'SER ILYN PAYNE', 'the King’s Justice', 'RENNIFER', 'the Red Keep’s', 'PYROMANCER', 'the Iron Bank of Braavos', 'the Brave Companions', 'eight', 'King Tommen’s', 'half', 'the Battle of the Blackwater', 'AURANE', 'Driftmark', 'PENNYLOVER', 'RED RONNET', 'the Knight of Griffin’s Roost', 'SER LAMBERT TURNBERRY', 'TALL', 'SER BAYARD NORCROSS', 'SER BONIFER HASTY', 'BONIFER THE GOOD', 'the Iron Throne', 'STRONGBOAR', 'SER ALYN STACKSPEAR', 'SER JON BETTLEY', 'JON', 'SER STEFFON', 'Casterly Rock', 'LEW PIPER', 'King’s Landing', 'the Faithful, Voice of the Seven on', 'Earth', 'SEPTON RAYNARD', 'SEPTON', 'SEPTON', 'the Most Devout', 'Seven', 'the Great Sept of Baelor', 'SEPTA MOELLE', 'SEPTA AGLANTINE', 'SEPTA HELICENT', 'SEPTA UNELLA', 'the Most Devout', 'Seven', 'the Great Sept of Baelor', 'DANCY', 'MAREI', 'two', 'Chataya', 'BRELLA', 'Lady Sansa Stark', 'TOBHO MOTT', 'THE BLUE BARD', 'SER THEODAN WELLS', 'SER THEODAN THE TRUE']","['Tyrion', 'Kevan', 'Robert', 'Cersei', 'Kevan', 'Kevan', 'Cersei', 'Cersei', 'Cersei', 'Cersei', 'Tommen', 'Margaery', 'Margaery', 'Margaery']"
