sentence,entities,character_entities
"In the maester’s chambers beneath the rookery, a grey-haired, fatherly man named Qyburn sucked in his breath when he cut away the linen from the stump of Jaime’s hand.

","['Qyburn', 'Jaime']","['Qyburn', 'Jaime']"
"Will I die?”

Qyburn pushed at the wound with a finger, and wrinkled his nose at the gush of pus.",['Qyburn'],['Qyburn']
He sliced away Jaime’s sleeve.,['Jaime'],['Jaime']
"“Then you’ll die,” Jaime promised.",['Jaime'],['Jaime']
Qyburn frowned.,['Qyburn'],['Qyburn']
Qyburn looked in his eyes.,['Qyburn'],['Qyburn']
Qyburn was taken aback.,['Qyburn'],['Qyburn']
"With a bowl and a sharp blade, Qyburn cleaned the stump while Jaime gulped down strongwine, spilling it all over himself in the process.","['Qyburn', 'Jaime']","['Qyburn', 'Jaime']"
"Jaime did scream then, and pounded his table with his good fist, over and over and over again.",['Jaime'],['Jaime']
He screamed again when Qyburn poured boiling wine over what remained of his stump.,['Qyburn'],['Qyburn']
"“You have done this before,” muttered Jaime, weakly.",['Jaime'],['Jaime']
"Qyburn did not look a monster, Jaime thought.","['Qyburn', 'Jaime']","['Qyburn', 'Jaime']"
Jaime closed his eyes and let the wine and Qyburn do their work.,"['Jaime', 'Qyburn']","['Jaime', 'Qyburn']"
"As keeper of Harrenhal’s ravens, Qyburn would have been the first to hear the news.

","['Harrenhal', 'Qyburn', 'first']",['Qyburn']
Qyburn soaked a cloth in warm water and dabbed at the crust of dried blood.,['Qyburn'],['Qyburn']
"The eyelid was swollen, but Jaime found he could force it open halfway.",['Jaime'],['Jaime']
Qyburn’s face loomed above.,['Qyburn'],['Qyburn']
"Lovely.”

“Lord Bolton is very fond of leeches,” Qyburn said primly.

","['Bolton', 'Qyburn']",['Qyburn']
"“Yes,” said Jaime.",['Jaime'],['Jaime']
"No one dared speak to him, or try to bar his way; not with Bronn beside him in oiled black mail.",['Bronn'],['Bronn']
"“We burned them out once, you’d think they’d take that as a lesson.”

“Give me a few dozen gold cloaks and I’ll kill them all,” said Bronn.","['a few dozen', 'Bronn']",['Bronn']
"That task was to have been his uncle’s, but solid, steady, tireless Ser Kevan Lannister had not been himself since the raven had come from Riverrun with word of his son’s murder.",['Kevan Lannister'],['Kevan']
"Willem’s twin Martyn had been taken captive by Robb Stark as well, and their elder brother Lancel was still abed, beset by an ulcerating wound that would not heal.","['Willem', 'Martyn', 'Robb Stark', 'Lancel']","['Robb', 'Lancel']"
"It was almost enough to make him miss Littlefinger, who had sailed north a fortnight past.",['Littlefinger'],['Littlefinger']
"While he beds Lysa Arryn and rules the Vale beside her, I get to clean up the mess he left behind him.","['Lysa Arryn', 'Vale']",['Lysa']
"He won’t name me heir to Casterly Rock, but he’ll make use of me wherever he can, Tyrion thought, as a captain of gold cloaks waved them through the Mud Gate.

","['Casterly Rock', 'Tyrion', 'the Mud Gate']",['Tyrion']
"“Remind me to tell Ser Addam to post some gold cloaks here,” Tyrion told Bronn as they rode between two of the trebuchets.","['Ser Addam', 'Bronn', 'between two']",['Bronn']
"Sansa Stark remained a maiden, and half the castle seemed to know it.","['Sansa Stark', 'half']",['Sansa']
"Either Sansa had been stupid enough to confide in one of her bedmaids, every one of whom was a spy for Cersei, or Varys and his little birds were to blame.

","['Sansa', 'one', 'Cersei', 'Varys']","['Sansa', 'Cersei', 'Varys']"
Sansa’s misery was deepening every day.,"['Sansa', 'every day']",['Sansa']
Tyrion had commanded Sansa to wear a sleeping shift as well.,['Sansa'],['Sansa']
"Yes, and I want to be tall as Jaime and as strong as Ser Gregor the Mountain too, for all the bloody good it does.

","['Jaime', 'Gregor', 'Mountain']",['Jaime']
"Tyrion had not wanted her to hear the news from any lips but his own, so he had commanded Varys to bring her to him the night before his wedding.",['Varys'],['Varys']
"They met again in the eunuch’s chambers, and when Shae began to undo the laces of his jerkin, he’d caught her by the wrist and pushed her away.",['Shae'],['Shae']
to Sansa Stark.,['Sansa Stark'],['Sansa']
"Did Varys tell you?”

“Some page was telling Ser Tallad about it when I took Lollys to the sept.","['Varys', 'Ser Tallad', 'Lollys']",['Varys']
He had it from this serving girl who heard Ser Kevan talking to your father.”,['Kevan'],['Kevan']
"Shae is all the love you’re ever like to have.

",['Shae'],['Shae']
"“This way,” Bronn said, when they reached the foot of the Hook.",['Bronn'],['Bronn']
"The riverfront had made a convenient excuse, but Tyrion had another purpose today.","['Tyrion', 'today']",['Tyrion']
Bronn led the way.,['Bronn'],['Bronn']
"Bronn led him along a curving wynd, through an alley, under a broken archway.",['Bronn'],['Bronn']
"Bronn halted at the mouth of a crooked alley, too narrow for two to ride abreast.","['Bronn', 'two']",['Bronn']
"The wine sink was a dismal place, dark and damp, walls pale with niter, the ceiling so low that Bronn would have had to duck to keep from hitting his head on the beams.",['Bronn'],['Bronn']
Tyrion Lannister had no such problem.,['Tyrion Lannister'],['Tyrion']
"The man behind it scarce looked a danger; a short man—though all men were tall to Tyrion—with thinning brown hair, pink cheeks, and a little pot pushing at the bone buttons of his doeskin jerkin.",['Tyrion'],['Tyrion']
My sweet lady Shae tells me you are newly wed. Would that you had sent for me earlier.,['Shae'],['Shae']
"“The last thing my wife needs is more songs,” said Tyrion.",['Tyrion'],['Tyrion']
"“As for Shae, we both know she is no lady, and I would thank you never to speak her name aloud.”

“As the Hand commands,” Symon said.

","['Shae', 'As the Hand commands', 'Symon']",['Shae']
"The last time Tyrion had seen the man, a sharp word had been enough to set him sweating, but it seemed the singer had found some courage somewhere.",['Tyrion'],['Tyrion']
Or perhaps Tyrion himself was to blame for this new boldness.,['Tyrion'],['Tyrion']
"“With the port closed, you will need to go to Duskendale to take ship, but my man Bronn will find a horse for you, and I would be honored if you would let me pay your passage . . .”

",['Bronn'],['Bronn']
"Tyrion rubbed the scar over his nose, and said, “My father has no time for singers, and my sister is not as generous as one might think.",['Tyrion'],['Tyrion']
"This would not be a matter of thirty golden dragons, Tyrion feared.","['thirty', 'Tyrion']",['Tyrion']
"“Tell me.”

“At King Joffrey’s wedding feast,” the man said, “there is to be a tournament of singers.”

“And jugglers, and jesters, and dancing bears.”

“Only one dancing bear, my lord,” said Symon, who had plainly attended Cersei’s arrangements with far more interest than Tyrion had, “but seven singers.","['At King Joffrey’s', 'Symon', 'Cersei', 'Tyrion', 'seven']","['Cersei', 'Tyrion']"
"If any of them should be indisposed, my man Bronn will find you.”

",['Bronn'],['Bronn']
"Symon might have left it at that, but flushed with triumph, he added, “I shall sing the night of King Joffrey’s wedding.","['Symon', 'Joffrey']",['Joffrey']
"For hands of gold are always cold, but a woman’s hands are warm.”

“That will not be necessary,” said Tyrion.",['Tyrion'],['Tyrion']
"“You have my word as a Lannister, Bronn will call upon you soon.”

","['Lannister', 'Bronn']",['Bronn']
Bronn was waiting with the horses at the mouth of the alley.,['Bronn'],['Bronn']
He helped Tyrion into his saddle.,['Tyrion'],['Tyrion']
"The rest of him should never be found.”

Bronn grinned.",['Bronn'],['Bronn']
"Even that modest pleasure was denied him, however; no sooner had he returned to his chambers than Podrick Payne informed him that he had been summoned to the Tower of the Hand.","['Podrick Payne', 'the Tower of the Hand']",['Podrick']
"Lord Tywin.”

“I recall who the Hand is, Pod,” Tyrion said.",['Tyrion'],['Tyrion']
"“I lost my nose, not my wits.”

Bronn laughed.",['Bronn'],['Bronn']
Tyrion cleared his throat.,['Tyrion'],['Tyrion']
"“A wedding gift for Joffrey,” he told Tyrion.","['Joffrey', 'Tyrion']","['Joffrey', 'Tyrion']"
"“With this fool’s jabber of Stannis and his magic sword, it seemed to me that we had best give Joffrey something extraordinary as well.","['Stannis', 'Joffrey']","['Stannis', 'Joffrey']"
"“That’s much too much sword for Joff,” Tyrion said.

","['Joff', 'Tyrion']",['Tyrion']
"“A crimson sword might flash prettily in the sun, but if truth be told I like these colors better,” said Tyrion.",['Tyrion'],['Tyrion']
Tyrion put down Joffrey’s sword and took up the other.,['Joffrey'],['Joffrey']
"Tyrion placed Jaime’s sword back on the table beside Joffrey’s, wondering if Robb Stark would let his brother live long enough to wield it.","['Joffrey', 'Robb Stark']","['Joffrey', 'Robb']"
"When the guards had seen the armorer out, Tyrion clambered up onto a chair.",['Tyrion'],['Tyrion']
"a sword for Joff, a sword for Jaime, and not even a dagger for the dwarf.","['Joff', 'Jaime']",['Jaime']
Robert left a hundred when he died.,"['Robert', 'a hundred']",['Robert']
Tyrion smiled.,['Tyrion'],['Tyrion']
"“What did you find at the riverfront?”

“Mud,” said Tyrion, “and a few dead things no one’s bothered to bury.","['Mud', 'Tyrion']",['Tyrion']
"The entire fish market is gone, and both the River Gate and the King’s Gate are splintered from the battering Stannis gave them and should be replaced.","['the River Gate', 'the King’s Gate', 'Stannis']",['Stannis']
"We’re not done paying the alchemists for all that wildfire, or the smiths for my chain, and Cersei’s pledged the crown to pay half the costs of Joff’s wedding—seventy-seven bloody courses, a thousand guests, a pie full of doves, singers, jugglers . . .”

","['Cersei', 'half', 'Joff', 'seventy-seven', 'a thousand']",['Cersei']
Robert was as generous with his coin as he was with his cock.,['Robert'],['Robert']
"Yes, the incomes are considerable, but they are barely sufficient to cover the usury on Littlefinger’s loans.",['Littlefinger'],['Littlefinger']
The disgrace of being dismissed after so short a time was not something Tyrion cared to suffer.,['Tyrion'],['Tyrion']
"Considering the things that went on beneath Cersei’s blankets, you would think she’d have the decency to keep her nose out of his.",['Cersei'],['Cersei']
"“Tell me, why is it that all of Sansa’s maids are women in Cersei’s service?","['Sansa', 'Cersei']","['Sansa', 'Cersei']"
“Perhaps I should have married Sansa Stark to Moon Boy.,"['Sansa Stark', 'Moon Boy']",['Sansa']
Tyrion’s hands clenched on the arms of his chair.,['Tyrion'],['Tyrion']
"“Mace Tyrell has refused my offer to marry Cersei to his heir Willas.”

“Refused our sweet Cersei?”","['Mace Tyrell', 'Willas', 'Cersei']","['Mace', 'Cersei']"
"See that you remember that, Tyrion.",['Tyrion'],['Tyrion']
"I have several thoughts—” Before he could get to them, there was a rap at the door and a guardsman stuck in his head to announce Grand Maester Pycelle.",['Grand Maester Pycelle'],['Pycelle']
"Pycelle tottered in on a cane, and stopped long enough to give Tyrion a look that would curdle milk.","['Pycelle', 'Tyrion']","['Pycelle', 'Tyrion']"
Lord Tywin waved Grand Maester Pycelle to a seat.,['Grand Maester Pycelle'],['Pycelle']
"Pycelle cleared his throat, which involved a deal of coughing and hawking.",['Pycelle'],['Pycelle']
“The letter is from the same Bowen Marsh who sent the last.,['Bowen Marsh'],['Bowen']
"This Bowen Marsh fears Lord Mormont slain, with all his strength.”

",['Bowen Marsh'],['Bowen']
"Tyrion had rather liked old Jeor Mormont, with his gruff manner and talking bird.",['Jeor Mormont'],['Jeor']
"“It is not,” Pycelle admitted, “but none of Mormont’s men have returned as yet.","['Pycelle', 'Mormont']",['Pycelle']
"When you reply, tell him that Renly is dead and the others are traitors and pretenders.”

",['Renly'],['Renly']
Pycelle bobbed his head up and down.,['Pycelle'],['Pycelle']
Pycelle gave Tyrion a sly glance.,['Pycelle'],['Pycelle']
"Janos Slynt.”

",['Janos Slynt'],['Janos']
"Why should they pick him over a dozen more senior men?”

“Because,” his father said, in a tone that suggested Tyrion was quite the simpleton, “if they do not vote as they are told, their Wall will melt before it sees another man.”

","['over a dozen', 'Tyrion']",['Tyrion']
"“Janos Slynt is a butcher’s son,” Tyrion reminded his father forcefully.","['Janos', 'Slynt']",['Janos']
Tyrion’s anger flashed.,['Tyrion'],['Tyrion']
He turned to Pycelle.,['Pycelle'],['Pycelle']
"In closing, ask Marsh to pass along His Grace’s fondest regards to his faithful friend and servant, Lord Janos Slynt.”

","['Marsh', 'Grace', 'Janos Slynt']",['Janos']
Pycelle bobbed his withered head once more.,['Pycelle'],['Pycelle']
"With great pleasure.”

I should have trimmed his head, not his beard, Tyrion reflected.",['Tyrion'],['Tyrion']
"Samwell Tarly could not say which frightened him more.

",['Samwell Tarly'],['Samwell']
"“Slayer, did you ask Craster for his counsel?”

Sam cringed at the name, but shook his head.","['Craster', 'Sam']",['Craster']
Craster was a thick man made thicker by the ragged smelly sheepskins he wore day and night.,['Craster'],['Craster']
"Clubfoot Karl kept saying how Craster had to have a hidden larder, and Garth of Oldtown had begun to echo him, when he was out of the Lord Commander’s hearing.","['Clubfoot Karl', 'Craster', 'Garth', 'Oldtown']",['Craster']
"Craster’s eyes were cold and mean, and whenever the wildling looked his way his hands twitched a little, as if they wanted to curl up into fists.",['Craster'],['Craster']
"Does he know I spoke to Gilly, the last time we were here?",['Gilly'],['Gilly']
"For all the heat and smoke in Craster’s hall, Sam felt cold himself.","['Craster', 'Sam']",['Craster']
"Up in the loft, Gilly let out a shuddering sob that echoed down the long low windowless hall.",['Gilly'],['Gilly']
"“Push,” he heard one of Craster’s older wives tell her.","['Push', 'Craster']",['Craster']
Craster turned his head to glare.,['Craster'],['Craster']
"Craster had nineteen wives, but none who’d dare interfere once he started up that ladder.","['Craster', 'nineteen']",['Craster']
"“Craster’s a friend to the Watch.”

",['Craster'],['Craster']
"A friend, thought Sam, as he listened to Gilly’s muffled shrieks.","['Sam', 'Gilly']",['Gilly']
"Craster was a brutal man who ruled his wives and daughters with an iron hand, but his keep was a refuge all the same.",['Craster'],['Craster']
"The first time he’d seen Craster’s Keep, Gilly had come begging for help, and Sam had lent her his black cloak to conceal her belly when she went to find Jon Snow.","['first', 'Keep', 'Gilly', 'Sam', 'Jon Snow']","['Gilly', 'Jon']"
It was her child Gilly feared for; she was frightened that it might be a boy.,['Gilly'],['Gilly']
Gilly had told Jon that Craster gave his sons to the gods.,"['Jon', 'Craster']","['Jon', 'Craster']"
"Up in the loft, Gilly choked back a scream.",['Gilly'],['Gilly']
Craster gnawed on his hard black sausage.,['Craster'],['Craster']
"Bending his head, he pushed through the hanging deerhide flaps that served Craster for a door and stepped out into the afternoon.

","['Craster', 'the afternoon']",['Craster']
"Spearmen and archers walked sentry behind the earthen dikes that were Craster’s only defense against whatever hid in the wood beyond, while a dozen firepits sent up thick fingers of blue-grey smoke.","['Craster', 'a dozen']",['Craster']
"Nor would there be, Craster said.",['Craster'],['Craster']
"I said as much to that Mance Rayder once, when he come sniffing round.",['Mance Rayder'],['Mance']
"You best get right with the gods.”

Gilly had spoken of the white cold as well, and she’d told them what sort of offerings Craster made to his gods.","['Gilly', 'Craster']","['Gilly', 'Craster']"
"There are no laws beyond the Wall, he reminded himself, and Craster’s a friend to the Watch.

",['Craster'],['Craster']
The ground beneath his feet was a slush of melting snow and soft mud that Dolorous Edd insisted was made of Craster’s shit.,['Craster'],['Craster']
"Grenn was tending the firepit south of the compound gate, stripped to the waist as he split logs.",['Grenn'],['Grenn']
Grenn sounded honestly puzzled.,['Grenn'],['Grenn']
"Pyp always teased Grenn about being thick as a castle wall, so Sam explained patiently.","['Grenn', 'Sam']",['Grenn']
"“They’re mocking me, the same way they mock Bedwyck by calling him ‘Giant.’”

“He’s not a giant, though,” said Grenn, “and Paul was never small.","['Bedwyck', 'Grenn', 'Paul']",['Grenn']
"Grenn bent to scoop up a split log, and tossed it into the fire.",['Grenn'],['Grenn']
"“I used to be scared of Jon, whenever I had to fight him.",['Jon'],['Jon']
"Let them call you Slayer, who cares?”

“You never liked Ser Alliser to call you Aurochs.”

","['Slayer', 'Alliser', 'Aurochs']",['Alliser']
Grenn scratched at his beard.,['Grenn'],['Grenn']
"Or you, or Jon.",['Jon'],['Jon']
"Wouldn’t you rather be Sam the Slayer than Ser Piggy?”

“Why can’t I just be Samwell Tarly?”","['Sam the Slayer', 'Samwell']",['Samwell']
He sat down heavily on a wet log that Grenn had yet to split.,['Grenn'],['Grenn']
"But Dywen listened, and Dolorous Edd, and they made Sam and Grenn tell the Lord Commander.","['Dywen', 'Dolorous Edd', 'Sam', 'Grenn']",['Grenn']
"Whenever Sam thought of the cache Jon had found buried beneath the Fist, it made him want to cry.","['Sam', 'Jon', 'Fist']",['Jon']
"Jon had made daggers for himself, Sam, and Lord Commander Mormont, and he’d given Sam a spearhead, an old broken horn, and some arrowheads.","['Jon', 'Sam', 'Mormont', 'Sam']",['Jon']
"Grenn had taken a handful of arrowheads as well, but that was all.

",['Grenn'],['Grenn']
"So now all they had was Mormont’s dagger and the one Sam had given Grenn, plus nineteen arrows and a tall hardwood spear with a black dragonglass head.","['Mormont', 'one', 'Sam', 'Grenn', 'nineteen']",['Grenn']
"Craster’s sloping palisades of mud and melting snow would hardly slow the wights, who’d climbed the much steeper slopes of the Fist to swarm over the ringwall.","['Craster', 'Fist']",['Craster']
"Forty-four had come straggling into Craster’s out of the storm, out of the sixty-odd who’d cut their way free of the Fist, but three of those had died of their wounds, and Bannen would soon make four.

","['Forty-four', 'Craster', 'sixty-odd', 'Fist', 'three', 'Bannen', 'four']",['Craster']
Sam asked Grenn.,"['Sam', 'Grenn']",['Grenn']
Grenn’s axe sent wood chips flying.,['Grenn'],['Grenn']
but Grenn was talking like it would do the same to the wights.,['Grenn'],['Grenn']
I wish Jon was here.,['Jon'],['Jon']
"He liked Grenn, but he couldn’t talk to him the same way.",['Grenn'],['Grenn']
And I could talk to him about Gilly’s baby.,['Gilly'],['Gilly']
"Jon had ridden off with Qhorin Halfhand, though, and they’d had no word of him since.","['Jon', 'Qhorin Halfhand']","['Jon', 'Qhorin']"
"He could not understand why the gods would want to take Jon Snow and Bannen and leave him, craven and clumsy as he was.","['Jon Snow', 'Bannen']",['Jon']
Craster’s made that plain.”,['Craster'],['Craster']
"Why a glass dagger should—”

The Old Bear broke off as Craster emerged from between the deerhide flaps of his door.",['Craster'],['Craster']
"“Thoren Smallwood claimed you were a friend to the Watch—”

“Aye,” said Craster.","['Thoren Smallwood', 'Aye', 'Craster']",['Craster']
Craster’s head turned.,['Craster'],['Craster']
"You have no sons, you expose them, Gilly said as much, you leave them in the woods, that’s why you have only wives here, and daughters who grow up to be wives.

",['Gilly'],['Gilly']
"“Even if Craster gave us the child, he’d be dead before we reached the Wall.",['Craster'],['Craster']
"You’ve been told and told to stay well away from Craster’s wives.”

",['Craster'],['Craster']
"That bastard Craster starved him dead.”

",['Craster'],['Craster']
"Sam looked around anxiously, but Craster had not returned to the hall.","['Sam', 'Craster']",['Craster']
"“Craster’s got his own to feed,” said Giant.","['Craster', 'Giant']",['Craster']
"They burned the ranger’s corpse at sunset, in the fire that Grenn had been feeding earlier that day.","['Grenn', 'earlier that day']",['Grenn']
"When Craster learned that his unwanted guests would be departing on the morrow, the wildling became almost amiable, or as close to amiable as Craster ever got.","['Craster', 'morrow', 'Craster']","['Craster', 'Craster']"
"Except for Gilly, Sam could hardly tell the women apart.","['Gilly', 'Sam']",['Gilly']
"Some were old and some were young and some were only girls, but a lot of them were Craster’s daughters as well as his wives, and they all looked sort of alike.",['Craster'],['Craster']
Craster owned but one chair.,"['Craster', 'one']",['Craster']
"Sam found a place between Grenn and Orphan Oss, his stomach rumbling.","['Sam', 'Grenn', 'Orphan Oss']",['Grenn']
"The charred horsemeat dripped with grease as Craster’s wives turned the spits above the firepit, and the smell of it set his mouth to watering again, but that reminded him of Bannen.","['Craster', 'Bannen']",['Craster']
"When Craster’s wives brought onions, he seized one eagerly.",['Craster'],['Craster']
"“I’d sooner eat what Craster’s hiding, my lord.”

",['Craster'],['Craster']
Craster narrowed his eyes.,['Craster'],['Craster']
Craster looked fit to spit them all by then.,['Craster'],['Craster']
"but Craster stood, and his axe was in his hand.",['Craster'],['Craster']
"Craster moved quicker than Sam would have believed possible, vaulting across the table with axe in hand.","['Craster', 'Sam']",['Craster']
One instant Craster was coming after him spitting curses.,"['One', 'Craster']",['Craster']
"Byam screamed in agony as Craster drowned in his own blood, the axe slipping from his fingers.","['Byam', 'Craster']",['Craster']
"Two of Craster’s wives were wailing, a third cursed, a fourth flew at Sweet Donnel and tried to scratch his eyes out.","['Two', 'Craster', 'third', 'fourth', 'Sweet Donnel']",['Craster']
"The Lord Commander stood over Craster’s corpse, dark with anger.",['Craster'],['Craster']
"Dirk grabbed one of Craster’s wives by the arm, and shoved the point of his bloody dirk up under her chin.","['Dirk', 'one', 'Craster']",['Craster']
Rolley of Sisterton had fallen from the loft and broken his neck after climbing the ladder to have a taste of Craster’s wives.,"['Rolley', 'Sisterton', 'Craster']",['Craster']
"Grenn . . .

",['Grenn'],['Grenn']
"Grenn had shouted and slapped him, and then he’d run away with Giant and Dolorous Edd and some others.","['Grenn', 'Giant']",['Grenn']
Jorah.,['Jorah'],['Jorah']
"Two were haggard old women he did not know, but Gilly was between them, all bundled up in skins and cradling a bundle of brown and white fur that must have held her baby.","['Two', 'Gilly']",['Gilly']
"“We’re not supposed to talk to Craster’s wives,” Sam told them.","['Craster', 'Sam']",['Craster']
“I said Jon would help you.,['Jon'],['Jon']
"Jon’s brave, and he’s a good fighter, but I think he’s dead now.",['Jon'],['Jon']
Gilly was crying.,['Gilly'],['Gilly']
"When Harwin pulled the hood off her head, the ruddy glare inside the hollow hill made Arya blink like some stupid owl.

","['Harwin', 'the hollow hill', 'Arya']",['Arya']
Arya’s skin prickled.,['Arya'],['Arya']
That can’t be Thoros of Myr.,"['Thoros', 'Myr']",['Thoros']
"Something Tom said made him look at her, and Arya thought he was about to come over to her.","['Tom', 'Arya']",['Arya']
"Only then the Mad Huntsman appeared, shoving his captive down into the light, and she and Gendry were forgotten.

","['the Mad Huntsman', 'Gendry']",['Gendry']
"But Tom o’ Sevens soothed them with his playing, Tansy marched across the square with her apron full of bones and fatty mutton, and Lem pointed out Anguy in the brothel window, standing with an arrow notched.","['Tom o’', 'Sevens', 'Tansy', 'Lem', 'Anguy']",['Anguy']
Arya could feel it across the cave.,['Arya'],['Arya']
Thoros—if that was Thoros—met captor and captive halfway to the fire.,"['Thoros', 'Thoros']","['Thoros', 'Thoros']"
Thoros turned to the prisoner and yanked his hood off.,['Thoros'],['Thoros']
"It is not so grand as Robert’s throne room, but the company is better.”

",['Robert'],['Robert']
"“I know you,” he said to Thoros.

",['Thoros'],['Thoros']
"The outlaws hooted, none so loud as Thoros.",['Thoros'],['Thoros']
"“These are my brothers,” Thoros said simply.

",['Thoros'],['Thoros']
Anguy the Archer bristled at the suggestion of cowardice.,"['Anguy', 'Archer']",['Anguy']
"“Some of us was swineherds,” said a short man Arya did not know.",['Arya'],['Arya']
"“With their help, we fight on as best we can, for Robert and the realm.”

",['Robert'],['Robert']
"“Robert?” rasped Sandor Clegane, incredulous.

","['Robert', 'Sandor Clegane']","['Robert', 'The Hound']"
"“Ned Stark sent us out,” said pothelmed Jack-Be-Lucky, “but he was sitting the Iron Throne when he gave us our commands, so we were never truly his men, but Robert’s.”

","['Ned Stark', 'Jack-Be-Lucky', 'the Iron Throne', 'Robert']",['Robert']
“Robert is the king of the worms now.,['Robert'],['Robert']
"“Robert is slain, but his realm remains.",['Robert'],['Robert']
Beric Dondarrion had been handsome; Sansa’s friend Jeyne had fallen in love with him.,"['Sansa', 'Jeyne']",['Sansa']
"Yet when Arya looked at him again, she saw it; the remains of a forked purple lightning bolt on the cracked enamel of his breastplate.

",['Arya'],['Arya']
Robert wouldn’t have thought so.,['Robert'],['Robert']
"“We are brothers here,” Thoros of Myr declared.","['Thoros', 'Myr']",['Thoros']
"“You will die soon enough, dog,” promised Thoros, “but it shan’t be murder, only justice.”

“Aye,” said the Mad Huntsman, “and a kinder fate than you deserve for all your kind have done.","['Thoros', 'Aye', 'the Mad Huntsman']",['Thoros']
Thoros answered him.,['Thoros'],['Thoros']
"“You serve the Lannisters of Casterly Rock,” said Thoros.

",['Thoros'],['Thoros']
"You hear me?”

Arya squirted past Greenbeard so fast he never saw her.",['Arya'],['Arya']
"Jory said you cut him near in half, and he never even had a sword.”","['Jory', 'half']",['Jory']
“I was Joffrey’s sworn shield.,['Joffrey'],['Joffrey']
I hit Joffrey and threw Lion’s Paw in the river.,"['Joffrey', 'Lion’s Paw']",['Joffrey']
"“This one’s own sister told the same tale when she stood before your precious Robert.”

",['Robert'],['Robert']
"“Sansa’s just a liar,” Arya said, furious at her sister all over again.",['Arya'],['Arya']
Thoros drew Lord Beric aside.,['Thoros'],['Thoros']
The two men stood talking in low whispers while Arya seethed.,"['two', 'Arya']",['Arya']
Beric Dondarrion turned back to the Hound.,"['Beric Dondarrion', 'Hound']",['Beric']
The Mad Huntsman sliced apart the ropes that bound Sandor Clegane’s hands together.,"['The Mad Huntsman', 'Sandor Clegane']",['The Hound']
"“My innocence against your breastplate, is that the way of it?”

“Ned, help me remove my breastplate.”

",['Ned'],['Ned']
"Arya got goosebumps when Lord Beric said her father’s name, but this Ned was only a boy, a fair-haired squire no more than ten or twelve.","['Arya', 'Ned', 'no more than ten', 'twelve']","['Arya', 'Ned']"
Gendry sucked in his breath.,['Gendry'],['Gendry']
Lord Beric’s ribs were outlined starkly beneath his skin.,['Beric'],['Beric']
"A puckered crater scarred his breast just above his left nipple, and when he turned to call for sword and shield, Arya saw a matching scar upon his back.",['Arya'],['Arya']
"Arya wanted him to be scared before he died, as scared as Mycah must have been.

",['Arya'],['Arya']
Ned fetched Lord Beric his swordbelt and a long black surcoat.,['Ned'],['Ned']
Thoros brought the Hound his swordbelt.,"['Thoros', 'Hound']",['Thoros']
"Anguy, Dennet, Kyle, feather him at the first sign of treachery.”","['Anguy', 'Dennet', 'Kyle', 'first']",['Anguy']
"Only when the three bowmen had notched their shafts did Thoros hand Clegane the belt.

","['three', 'Thoros', 'Clegane']",['Thoros']
"The boy Ned helped Lord Beric with his own shield, so hacked and battered that the purple lightning and the scatter of stars upon it had almost been obliterated.

",['Ned'],['Ned']
"But when the Hound made to step toward his foe, Thoros of Myr stopped him.","['Hound', 'Thoros', 'Myr']",['Thoros']
"“For the night is dark,” the others chanted, Harwin and Anguy loud as all the rest, “and full of terrors.”

","['the night', 'Harwin', 'Anguy']",['Anguy']
"Arya heard Gendry whisper a prayer.

","['Arya', 'Gendry']","['Arya', 'Gendry']"
"“You, and Thoros too.”",['Thoros'],['Thoros']
"“Every word you say proclaims your guilt, dog,” answered Thoros, while Lem and Greenbeard and Jack-Be-Lucky shouted threats and curses.","['Thoros', 'Lem', 'Jack-Be-Lucky']",['Thoros']
"Lord Beric himself waited silent, calm as still water, his shield on his left arm and his sword burning in his right hand.",['Beric'],['Beric']
"Kill him, Arya thought, please, you have to kill him.",['Arya'],['Arya']
"No sooner was his first slash blocked than Clegane made another, but this time Lord Beric’s shield got in the way, and wood chips flew from the force of the blow.","['first', 'Clegane', 'Beric']",['Beric']
"Each move Lord Beric made fanned them and made them burn the brighter, until it seemed as though the lightning lord stood within a cage of fire.",['Beric'],['Beric']
"Arya asked Gendry.

“No.","['Arya', 'Gendry']","['Arya', 'Gendry']"
Lord Beric gave him no respite.,['Beric'],['Beric']
Arya could see the whites of Sandor Clegane’s eyes as he bulled his way forward again.,"['Arya', 'Sandor Clegane’s']",['Arya']
"Wine sweat, Arya thought, remembering that he’d been taken drunk.",['Arya'],['Arya']
"At once Lord Beric closed, his downcut screaming through the air trailing pennons of fire.",['Beric'],['Beric']
"“His shield is afire,” Gendry said in a hushed voice.",['Gendry'],['Gendry']
Sandor Clegane had fought his way back to his feet with a reckless counterattack.,['Sandor Clegane'],['The Hound']
"but the burning sword snapped in two, and the Hound’s cold steel plowed into Lord Beric’s flesh where his shoulder joined his neck and clove him clean down to the breastbone.","['two', 'Hound', 'Beric']",['Beric']
"Sandor Clegane jerked backward, still burning.",['Sandor Clegane'],['The Hound']
"Lord Beric’s knees folded slowly, as if for prayer.",['Beric'],['Beric']
"“Please,” Sandor Clegane rasped, cradling his arm.",['Sandor Clegane'],['The Hound']
"“Please.”

Arya looked at him in astonishment.",['Arya'],['Arya']
"“Melly, see to his burns,” said Thoros.",['Thoros'],['Thoros']
"Thoros and the boy Ned followed after.

","['Thoros', 'Ned']","['Thoros', 'Ned']"
"“Yes,” Arya said.",['Arya'],['Arya']
