sentence,entities,character_entities
Arya tapped her wooden sword against the side of her boot.,['Arya'],['Arya']
"She gave the pushcart man a look, remembering what Syrio had told her about seeing.",['Syrio'],['Syrio']
Arya glanced warily behind her.,['Arya'],['Arya']
"With a last wistful glance at the tarts, Arya edged back from the cart and hurried off.",['Arya'],['Arya']
"Arya had been staying as far from the castle as she could get, yet even from a distance she could see the heads rotting atop the high red walls.",['Arya'],['Arya']
Others insisted that Renly had killed the king in a drunken quarrel between brothers.,['Renly'],['Renly']
"They only rang the bells like that for the death of a king, a tanner’s boy told Arya.

",['Arya'],['Arya']
"Every day since her escape from the Red Keep, Arya had visited each of the seven city gates in turn.","['the Red Keep', 'Arya', 'seven']",['Arya']
"The only thing was, the pot-shops were never empty, and even as she bolted down her food, Arya could feel them watching.",['Arya'],['Arya']
"Since then Arya had taken to walking around with her cloak draped over her right arm, to conceal the blade at her hip.",['Arya'],['Arya']
"Arya stared at them with resentment, remembering the times she’d played at hoops with Bran and Jon and their baby brother Rickon.","['Jon', 'Rickon']","['Jon', 'Rickon']"
"She wondered how big Rickon had grown, and whether Bran was sad.","['Rickon', 'Bran']","['Rickon', 'Bran']"
She would have given anything if Jon had been here to call her “little sister” and muss her hair.,['Jon'],['Jon']
"Their big brothers and sisters asked questions Arya couldn’t answer, called her names, and tried to steal from her.",['Arya'],['Arya']
"Only yesterday, a scrawny barefoot girl twice her age had knocked her down and tried to pull the boots off her feet, but Arya gave her a crack on her ear with her stick sword that sent her off sobbing and bleeding.

","['Only yesterday', 'Arya']",['Arya']
Maybe Arya could do that too.,['Arya'],['Arya']
The wharfs were oddly quiet when Arya got there.,['Arya'],['Arya']
"Arya watched them for a bit, then began to make her way along the river.

",['Arya'],['Arya']
Arya ran toward the pier.,['Arya'],['Arya']
"Her eyes her eyes her eyes, why did …

Look with your eyes, she heard Syrio whisper.

",['Syrio'],['Syrio']
Arya looked.,['Arya'],['Arya']
Arya did as he told her.,['Arya'],['Arya']
"Arya glanced up, listening, wondering what the ringing meant this time.

",['Arya'],['Arya']
"Two boys close to Arya’s age scampered past, splashing through a puddle.","['Two', 'Arya']",['Arya']
"The boy leapt over, but Arya never saw it.",['Arya'],['Arya']
"Arya had seen them in the bailey a hundred times; the Redwyne twins, Ser Horas and Ser Hobber, homely youths with orange hair and square, freckled faces.","['Arya', 'a hundred', 'Redwyne', 'Ser Horas', 'Hobber']",['Arya']
Arya joined the stream of people.,['Arya'],['Arya']
Arya struggled to find a voice.,['Arya'],['Arya']
Arya grew frantic.,['Arya'],['Arya']
"Sliding her stick sword through her belt, Arya began to climb.",['Arya'],['Arya']
"Joffrey was prominent among them, his raiment all crimson, silk and satin patterned with prancing stags and roaring lions, a gold crown on his head.","['Joffrey', 'satin patterned']",['Joffrey']
"She saw Varys the eunuch gliding among the lords in soft slippers and a patterned damask robe, and she thought the short man with the silvery cape and pointed beard might be the one who had once fought a duel for Mother.

",['Varys'],['Varys']
"And there in their midst was Sansa, dressed in sky-blue silk, with her long auburn hair washed and curled and silver bracelets on her wrists.",['Sansa'],['Sansa']
"Arya wanted to shout, but she knew no one would listen.",['Arya'],['Arya']
"“I am Eddard Stark, Lord of Winterfell and Hand of the King,” he said more loudly, his voice carrying across the plaza, “and I come before you to confess my treason in the sight of gods and men.”

",['Eddard Stark'],['Ned']
"Sansa had hidden her face in her hands.

",['Sansa'],['Sansa']
"“I betrayed the faith of my king and the trust of my friend, Robert,” he shouted.",['Robert'],['Robert']
"Let the High Septon and Baelor the Beloved and the Seven bear witness to the truth of what I say: Joffrey Baratheon is the one true heir to the Iron Throne, and by the grace of all the gods, Lord of the Seven Kingdoms and Protector of the Realm.”

","['Septon', 'Baelor', 'Beloved', 'Seven', 'Joffrey Baratheon', 'one', 'the Iron Throne', 'Seven']",['Joffrey']
"Two of the Kingsguard stepped in front of Joffrey and the queen, protecting them with their shields.

","['Two', 'Kingsguard', 'Joffrey']",['Joffrey']
The High Septon knelt before Joffrey and his mother.,"['Septon', 'Joffrey']",['Joffrey']
"What shall be done with this traitor, Your Grace?”

A thousand voices were screaming, but Arya never heard them.","['thousand', 'Arya']",['Arya']
"He looked straight at Sansa then, and smiled, and for a moment Arya thought that the gods had heard her prayer, until Joffrey turned back to the crowd and said, “But they have the soft hearts of women.","['Arya', 'Joffrey']","['Arya', 'Joffrey']"
"The crowd roared, and Arya felt the statue of Baelor rock as they surged against it.","['Arya', 'Baelor']",['Arya']
"The High Septon clutched at the king’s cape, and Varys came rushing over waving his arms, and even the queen was saying something to him, but Joffrey shook his head.","['Septon', 'Varys', 'Joffrey']","['Varys', 'Joffrey']"
"Dimly, as if from far off, Arya heard her sister scream.",['Arya'],['Arya']
"Sansa had fallen to her knees, sobbing hysterically.",['Sansa'],['Sansa']
"Arya wriggled between Baelor’s feet and threw herself into the crowd, drawing Needle.","['Arya', 'Baelor', 'Needle']",['Arya']
"A woman stumbled and Arya ran up her back, cutting to both sides, but it was no good, no good, there were too many people, no sooner did she make a hole than it closed again.",['Arya'],['Arya']
"She could still hear Sansa screaming.

",['Sansa'],['Sansa']
Arya was wrenched off her feet.,['Arya'],['Arya']
But Arya’s life was gone.,['Arya'],['Arya']
"Numb, she trailed along beside … Yoren, yes, his name is Yoren.","['Yoren', 'Yoren']","['Yoren', 'Yoren']"
"As the blade flashed toward her face, Arya threw herself backward, kicking wildly, wrenching her head from side to side, but he had her by the hair, so strong, she could feel her scalp tearing, and on her lips the salt taste of tears.





",['Arya'],['Arya']
"Bran watched them from the balcony of Maester Luwin’s turret, listening to them grunt and strain and curse as they swung their staves and wooden swords.",['Maester Luwin'],['Luwin']
"Ser Rodrik strode among the boys, face reddening beneath his white whiskers, muttering at them one and all.",['Rodrik'],['Rodrik']
"“For a certainty,” Maester Luwin agreed with a deep sigh.",['Maester Luwin'],['Luwin']
"If I had a poleaxe with a big long haft, Hodor could be my legs.",['Hodor'],['Hodor']
"“I think that … unlikely,” Maester Luwin said.",['Maester Luwin'],['Luwin']
"“Symeon Star-Eyes,” Luwin said as he marked numbers in a book.","['Symeon Star-Eyes', 'Luwin']",['Luwin']
"Luwin peered through his tube.

",['Luwin'],['Luwin']
"“It was something to do about Jon, I think.”",['Jon'],['Jon']
"In place of Hodor, the wildling woman Osha was summoned.","['Hodor', 'Osha']","['Hodor', 'Osha']"
Maester Luwin went ahead with a torch.,['Maester Luwin'],['Luwin']
"Ser Rodrik had ordered Osha’s chain struck off, since she had served faithfully and well since she had been at Winterfell.","['Rodrik', 'Osha', 'Winterfell']","['Rodrik', 'Osha']"
Osha smiled.,['Osha'],['Osha']
"“They were the Kings in the North for thousands of years,” Maester Luwin said, lifting the torch high so the light shone on the stone faces.","['Kings', 'North', 'thousands of years', 'Maester Luwin']",['Luwin']
"The vault was cavernous, longer than Winterfell itself, and Jon had told him once that there were other levels underneath, vaults even deeper and darker where the older kings were buried.","['Winterfell', 'Jon']",['Jon']
"Summer refused to move from the steps, even when Osha followed the torch, Bran in her arms.

","['Summer', 'Osha']",['Osha']
"His son was Rickard Stark, not my father’s father but another Rickard, he took the Neck away from the Marsh King and married his daughter.","['Rickard Stark', 'Rickard', 'the Marsh King']",['Rickard']
"“And there’s my grandfather, Lord Rickard, who was beheaded by Mad King Aerys.","['Rickard', 'Mad King Aerys']",['Rickard']
His daughter Lyanna and his son Brandon are in the tombs beside him.,"['Lyanna', 'Brandon']",['Lyanna']
"“The maid’s a fair one,” Osha said.

",['Osha'],['Osha']
"“Robert was betrothed to marry her, but Prince Rhaegar carried her off and raped her,” Bran explained.","['Robert', 'Prince Rhaegar']",['Robert']
“Robert fought a war to win her back.,['Robert'],['Robert']
"He killed Rhaegar on the Trident with his hammer, but Lyanna died and he never got her back at all.”

","['Trident', 'Lyanna']",['Lyanna']
"“A sad tale,” said Osha, “but those empty holes are sadder.”

",['Osha'],['Osha']
"“Lord Eddard’s tomb, for when his time comes,” Maester Luwin said.",['Maester Luwin'],['Luwin']
"Maester Luwin stepped toward the open sepulchre, torch in hand.","['Maester Luwin', 'sepulchre']",['Luwin']
Maester Luwin yelled and threw up his hands.,['Maester Luwin'],['Luwin']
"In the drunken shifting torchlight, they saw Luwin struggling with the direwolf, beating at his muzzle with one hand while the jaws closed on the other.

",['Luwin'],['Luwin']
"He slammed into Shaggydog and knocked him back, and the two direwolves rolled over and over in a tangle of grey and black fur, snapping and biting at each other, while Maester Luwin struggled to his knees, his arm torn and bloody.","['Shaggydog', 'two', 'Maester Luwin']",['Luwin']
Osha propped Bran up against Lord Rickard’s stone wolf as she hurried to assist the maester.,"['Osha', 'Rickard']","['Osha', 'Rickard']"
"With one final snap at Summer’s face, Shaggydog broke off and bounded to Rickon’s side.","['one', 'Summer', 'Shaggydog', 'Rickon']",['Rickon']
"“You let my father be,” Rickon warned Luwin.","['Rickon', 'Luwin']","['Rickon', 'Luwin']"
"“Rickon,” Bran said softly.",['Rickon'],['Rickon']
Tears glistened on Rickon’s face.,['Rickon'],['Rickon']
"“In your dream …?”

Rickon nodded.",['Rickon'],['Rickon']
Bran had never seen Maester Luwin look so uncertain before.,['Maester Luwin'],['Luwin']
"“That … that beast,” Luwin went on, “is supposed to be chained up in the kennels.”

",['Luwin'],['Luwin']
"Rickon patted Shaggydog’s muzzle, damp with blood.","['Rickon', 'Shaggydog']",['Rickon']
"“Rickon,” Bran said, “would you like to come with me?”

“No.",['Rickon'],['Rickon']
"“Bran,” the maester said firmly, “I know you mean well, but Shaggydog is too wild to run loose.","['Bran', 'Shaggydog']",['Bran']
"“That is quite impossible,” Maester Luwin said.

",['Maester Luwin'],['Luwin']
Osha grinned.,['Osha'],['Osha']
She handed Luwin back his torch and scooped Bran up into her arms again.,['Luwin'],['Luwin']
"“Will you come, Rickon?”

",['Rickon'],['Rickon']
"“If Shaggy comes too,” he said, running after Osha and Bran, and there was nothing Maester Luwin could do but follow, keeping a wary eye on the wolves.

","['Shaggy', 'Osha and Bran', 'Maester Luwin']",['Luwin']
Maester Luwin’s turret was so cluttered that it seemed to Bran a wonder that he ever found anything.,['Maester Luwin'],['Luwin']
"Their strident quorks drifted down from above as Osha washed and cleaned and bandaged the maester’s wounds, under Luwin’s terse instruction.","['Osha', 'Luwin']","['Osha', 'Luwin']"
"Rickon is too young to comprehend—”

“I’m four now,” Rickon said.","['Rickon', 'Rickon']","['Rickon', 'Rickon']"
Osha poured pale red firemilk into a long gash.,['Osha'],['Osha']
Luwin gasped.,['Luwin'],['Luwin']
"“And all this they did with magic,” Maester Luwin said, distracted.",['Maester Luwin'],['Luwin']
"“Take a lesson, Bran.",['Bran'],['Bran']
"Curious, Rickon drifted closer to peer over the table.

",['Rickon'],['Rickon']
"“Dragonglass,” Osha named it as she sat down beside Luwin, bandagings in hand.

",['Luwin'],['Luwin']
"“Obsidian,” Maester Luwin insisted, holding out his wounded arm.","['Obsidian', 'Maester Luwin']",['Luwin']
"“I want one too,” Rickon said.",['Rickon'],['Rickon']
Luwin made him count them out.,['Luwin'],['Luwin']
"“What do you wish to know?”

“Everything.”

Maester Luwin tugged at his chain collar where it chafed against his neck.",['Maester Luwin'],['Luwin']
"“Here, they are,” said Osha, as she bit off the end of the last bandage with her teeth.","['Osha', 'the end of the']",['Osha']
"That’s where the children went, and the giants, and the other old races.”

Maester Luwin sighed.",['Maester Luwin'],['Luwin']
"“Me too,” Rickon echoed.

",['Rickon'],['Rickon']
"“Oh, very well,” Luwin muttered.",['Luwin'],['Luwin']
"Maester Luwin broke off, startled.",['Maester Luwin'],['Luwin']
He had wanted Maester Luwin to be right.,['Maester Luwin'],['Luwin']
Rickon began to cry.,['Rickon'],['Rickon']
Maester Luwin stared at the black bird as if it were a scorpion with feathers.,['Maester Luwin'],['Luwin']
"“A hawk,” Luwin murmured, “perhaps an owl.",['Luwin'],['Luwin']
"“You know what it is, boy,” Osha said, not unkindly.",['Osha'],['Osha']
"Maester Luwin looked up at them numbly, a small grey man with blood on the sleeve of his grey wool robe and tears in his bright grey eyes.",['Maester Luwin'],['Luwin']
"“My lords,” he said to the sons, in a voice gone hoarse and shrunken, “we … we shall need to find a stonecarver who knew his likeness well …”





SANSA


In the tower room at the heart of Maegor’s Holdfast, Sansa gave herself to the darkness.

","['Maegor’s Holdfast', 'Sansa']",['Sansa']
"When they finally came for her in truth, Sansa never heard their footsteps.",['Sansa'],['Sansa']
"It was Joffrey who opened her door, not Ser Ilyn but the boy who had been her prince.","['Joffrey', 'Ser Ilyn']",['Joffrey']
"“You will attend me in court this afternoon,” Joffrey said.","['this afternoon', 'Joffrey']",['Joffrey']
"Sandor Clegane stood at his shoulder in a plain brown doublet and green mantle, his burned face hideous in the morning light.","['Sandor Clegane', 'morning']",['The Hound']
Sansa drew her blanket up to her chin to cover herself.,['Sansa'],['Sansa']
"“If you won’t rise and dress yourself, my Hound will do it for you,” Joffrey said.

","['Hound', 'Joffrey']",['Joffrey']
"Dog, get her out of bed.”

Sandor Clegane scooped her up around the waist and lifted her off the featherbed as she struggled feebly.",['Sandor Clegane'],['The Hound']
Sansa backed away from them.,['Sansa'],['Sansa']
"“It does not please me,” Joffrey said.",['Joffrey'],['Joffrey']
"Sansa stared at him, seeing him for the first time.","['Sansa', 'first']",['Sansa']
King Joffrey’s face hardened.,['Joffrey'],['Joffrey']
"Ser Meryn.”

",['Meryn'],['Meryn']
"“Will you obey now, or shall I have him chastise you again?”

Sansa’s ear felt numb.",['Sansa'],['Sansa']
"“I … as … as you command, my lord.”

“Your Grace,” Joffrey corrected her.","['Your Grace', 'Joffrey']",['Joffrey']
"Ser Meryn and Ser Arys followed him out, but Sandor Clegane lingered long enough to yank her roughly to her feet.",['Sandor Clegane'],['The Hound']
"After he was gone, Sansa sank back onto the rushes, staring at the wall until two of her bedmaids crept timidly into the chamber.","['Sansa', 'two']",['Sansa']
"The right side of her face was swollen and beginning to ache, but she knew Joffrey would want her to be beautiful.

",['Joffrey'],['Joffrey']
It was midday when Ser Meryn returned.,"['midday', 'Meryn']",['Meryn']
"He did not hate her, Sansa realized; neither did he love her.",['Sansa'],['Sansa']
"Sandor Clegane would have laughed at that, Sansa knew.","['Sandor Clegane', 'Sansa']","['The Hound', 'Sansa']"
Ser Meryn Trant did none of these.,['Meryn Trant'],['Meryn']
The balcony was deserted save for Sansa.,['Sansa'],['Sansa']
"She stood with her head bowed, fighting to hold back her tears, while below Joffrey sat on his Iron Throne and dispensed what it pleased him to call justice.","['Joffrey', 'Iron Throne']",['Joffrey']
"Nine cases out of ten seemed to bore him; those he allowed his council to handle, squirming restlessly while Lord Baelish, Grand Maester Pycelle, or Queen Cersei resolved the matter.","['Nine', 'ten', 'Baelish', 'Grand Maester Pycelle', 'Queen Cersei']",['Pycelle']
"“If you loved a traitor, you must be a traitor too,” Joffrey said.",['Joffrey'],['Joffrey']
"The last case was a plump tavern singer, accused of making a song that ridiculed the late King Robert.",['Robert'],['Robert']
"It was sort of a funny song, all about Robert fighting with a pig.",['Robert'],['Robert']
"The pig was the boar who’d killed him, Sansa knew, but in some verses it almost sounded as if he were singing about the queen.",['Sansa'],['Sansa']
"When the song was done, Joffrey announced that he’d decided to be merciful.",['Joffrey'],['Joffrey']
"That was the final business of the afternoon, Sansa saw with relief, but her ordeal was not yet done.","['afternoon', 'Sansa']",['Sansa']
"When the herald’s voice dismissed the court, she fled the balcony, only to find Joffrey waiting for her at the base of the curving stairs.",['Joffrey'],['Joffrey']
"“You look much better than you did.”

“Thank you, Your Grace,” Sansa said.",['Sansa'],['Sansa']
"“Walk with me,” Joffrey commanded, offering her his arm.",['Joffrey'],['Joffrey']
"“My name day will be here soon,” Joffrey said as they slipped out the rear of the throne room.",['Joffrey'],['Joffrey']
"“I’ll get you with child as soon as you’re able,” Joffrey said as he escorted her across the practice yard.",['Joffrey'],['Joffrey']
"When do you think you’ll be able to have children?”

Sansa could not look at him, he shamed her so.",['Sansa'],['Sansa']
"“Septa Mordane says most … most highborn girls have their flowering at twelve or thirteen.”

","['Septa Mordane', 'twelve', 'thirteen']",['Mordane']
Joffrey nodded.,['Joffrey'],['Joffrey']
"Sansa jerked back away from him, trembling.",['Sansa'],['Sansa']
"“Please, no, don’t make me, I beg you …”

Joffrey pressed his lips together.",['Joffrey'],['Joffrey']
Sansa shook her head wildly.,['Sansa'],['Sansa']
"“I can have Ser Meryn drag you up,” he said.",['Meryn'],['Meryn']
"Joffrey reached for her, and Sansa cringed away from him, backing into the Hound.

","['Joffrey', 'Sansa', 'Hound']","['Joffrey', 'Sansa']"
"“Do it, girl,” Sandor Clegane told her, pushing her back toward the king.",['Sandor Clegane'],['The Hound']
His mouth twitched on the burned side of his face and Sansa could almost hear the rest of it.,['Sansa'],['Sansa']
Joffrey said.,['Joffrey'],['Joffrey']
"A thick stone parapet protected the outer edge of the rampart, reaching as high as Sansa’s chin, with crenellations cut into it every five feet for archers.","['Sansa', 'every five feet']",['Sansa']
"Sansa had noted them the moment she’d stepped out onto the wallwalk, but the river and the bustling streets and the setting sun were ever so much prettier.",['Sansa'],['Sansa']
"Dog, turn it around so she can see him.”

Sandor Clegane took the head by the hair and turned it.",['Sandor Clegane'],['The Hound']
"Sansa looked at it calmly, not seeing it at all.",['Sansa'],['Sansa']
"“How long do I have to look?”

Joffrey seemed disappointed.",['Joffrey'],['Joffrey']
"“If it please Your Grace.”

Joffrey marched her down the wallwalk, past a dozen more heads and two empty spikes.","['Joffrey', 'a dozen', 'two']",['Joffrey']
"“I’m saving those for my uncle Stannis and my uncle Renly,” he explained.","['Stannis', 'Renly']","['Stannis', 'Renly']"
"The king pointed to one and said, “That’s your septa there,” but Sansa could not even have told that it was a woman.",['Sansa'],['Sansa']
"Sansa had wondered what had happened to Septa Mordane, although she supposed she had known all along.","['Sansa', 'Septa Mordane']","['Sansa', 'Mordane']"
Joffrey looked pouty; somehow she was upsetting him.,['Joffrey'],['Joffrey']
"Maybe I should give you something instead, would you like that?”

“If it please you, my lord,” Sansa said.

",['Sansa'],['Sansa']
Joffrey gave a petulant shrug.,['Joffrey'],['Joffrey']
“Your brother defeated my uncle Jaime.,['Jaime'],['Jaime']
Joffrey scowled.,['Joffrey'],['Joffrey']
"Ser Meryn, teach her.”

",['Meryn'],['Meryn']
"“You shouldn’t be crying all the time,” Joffrey told her.",['Joffrey'],['Joffrey']
"Sansa made herself smile, afraid that he would have Ser Meryn hit her again if she did not, but it was no good, the king still shook his head.",['Sansa'],['Sansa']
"Sandor Clegane knelt before her, between her and Joffrey.","['Sandor Clegane', 'Joffrey']","['The Hound', 'Joffrey']"
"“… don’t want to wake the dragon, do you?”

Ser Jorah’s face was drawn and sorrowful.",['Jorah'],['Jorah']
"And Daenerys Targaryen flew.

",['Daenerys Targaryen'],['Daenerys']
"“The last dragon,” Ser Jorah’s voice whispered faintly.",['Jorah'],['Jorah']
"Ser Jorah Mormont lifted her in his arms and carried her back to her sleeping silks, while she struggled feebly against him.",['Jorah Mormont'],['Jorah']
"Over his shoulder she saw her three handmaids, Jhogo with his little wisp of mustache, and the flat broad face of Mirri Maz Duur.","['three', 'Jhogo', 'Mirri Maz Duur']",['Mirri']
"“I must,” she tried to tell them, “I have to …”

“… sleep, Princess,” Ser Jorah said.

",['Jorah'],['Jorah']
"And then Mirri Maz Duur was there, the maegi, tipping a cup against her lips.",['Mirri Maz Duur'],['Mirri']
"“Irri,” she called, “Jhiqui.","['Irri', 'Jhiqui']",['Irri']
Irri dampened a soft cloth and stroked her brow.,['Irri'],['Irri']
"The cloth was soothing, but Irri seemed so sad, it frightened her.",['Irri'],['Irri']
"When Jhiqui returned with more water, Mirri Maz Duur came with her, eyes heavy from sleep.","['Jhiqui', 'Mirri Maz Duur']",['Mirri']
"“As you say, Khaleesi.”

“I want Ser Jorah,” she said, standing.","['Khaleesi', 'Jorah']",['Jorah']
"“And a warm bath, and Mirri Maz Duur, and …” Memory came back to her all at once, and she faltered.",['Mirri Maz Duur'],['Mirri']
"“Khal Drogo,” she forced herself to say, watching their faces with dread.",['Khal Drogo'],['Khal']
"“Is he—?”

“The khal lives,” Irri answered quietly … yet",['Irri'],['Irri']
She turned to Doreah.,['Doreah'],['Doreah']
"Ser Jorah and Mirri Maz Duur entered a few moments later, and found Dany standing over the other dragon’s eggs, the two still in their chest.","['Jorah', 'Mirri Maz Duur', 'a few moments later', 'two']","['Jorah', 'Mirri']"
"“Ser Jorah, come here,” she said.",['Jorah'],['Jorah']
"I am strong, Jorah.”",['Jorah'],['Jorah']
"“They say the child was …”

She waited, but Ser Jorah could not say it.",['Jorah'],['Jorah']
"“Monstrous,” Mirri Maz Duur finished for him.",['Mirri Maz Duur'],['Mirri']
"“My son was alive and strong when Ser Jorah carried me into this tent,” she said.",['Jorah'],['Jorah']
"“That may be as it may be,” answered Mirri Maz Duur, “yet the creature that came forth from your womb was as I said.",['Mirri Maz Duur'],['Mirri']
"“Only shadows,” Ser Jorah husked, but Dany could hear the doubt in his voice.",['Jorah'],['Jorah']
"“The grave casts long shadows, Iron Lord,” Mirri said.","['Iron Lord', 'Mirri']",['Mirri']
"Ser Jorah had killed her son, Dany knew.",['Jorah'],['Jorah']
"“The shadows have touched you too, Ser Jorah,” she told him.",['Jorah'],['Jorah']
"“No,” Mirri Maz Duur said.",['Mirri Maz Duur'],['Mirri']
"“The horse, my child, Quaro and Qotho, Haggo and Cohollo.","['Quaro', 'Qotho', 'Haggo', 'Cohollo']",['Qotho']
“Where is Khal Drogo?,['Khal Drogo'],['Khal']
Show me Khal Drogo.,['Khal Drogo'],['Khal']
Ser Jorah slipped an arm around her and helped her stand.,['Jorah'],['Jorah']
"Her handmaids waited with fruit and wine and water, and Jhogo moved close to help Ser Jorah support her.","['Jhogo', 'Jorah']",['Jorah']
Aggo and Rakharo stood behind.,['Rakharo'],['Rakharo']
"“The Dothraki follow only the strong,” Ser Jorah said.","['Dothraki', 'Jorah']",['Jorah']
"“They took Khal Drogo’s herds, Khaleesi,” Rakharo said.","['Khal Drogo’s', 'Khaleesi', 'Rakharo']",['Rakharo']
"“Khaleesi,” the handmaid Irri explained, as if to a child, “Jhaqo is a khal now, with twenty thousand riders at his back.”

","['Khaleesi', 'Irri', 'Jhaqo', 'twenty thousand']",['Irri']
"Now bring me to Khal Drogo.”

",['Khal Drogo'],['Khal']
"“He seems to like the warmth, Princess,” Ser Jorah said.",['Jorah'],['Jorah']
"Dany kissed her sun-and-stars gently on the brow, and stood to face Mirri Maz Duur.",['Mirri Maz Duur'],['Mirri']
"“Your spells are costly, maegi.”

“He lives,” said Mirri Maz Duur.",['Mirri Maz Duur'],['Mirri']
"Mirri Maz Duur made no reply.

",['Mirri Maz Duur'],['Mirri']
"“When the sun rises in the west and sets in the east,” said Mirri Maz Duur.",['Mirri Maz Duur'],['Mirri']
Dany gestured at Ser Jorah and the others.,['Jorah'],['Jorah']
Mirri Maz Duur laughed cruelly.,['Mirri Maz Duur'],['Mirri']
"Dany called out for the men of her khas and bid them take Mirri Maz Duur and bind her hand and foot, but the maegi smiled at her as they carried her off, as if they shared a secret.",['Mirri Maz Duur'],['Mirri']
"The birth had left her too raw and torn to take him inside of her, as she would have wanted, but Doreah had taught her other ways.",['Doreah'],['Doreah']
"One of your sons, Tyrion thought.","['One', 'Tyrion']",['Tyrion']
"He took a sip of wine and said not a word, thinking of Jaime.",['Jaime'],['Jaime']
"After the hardships of the long relentless drive south, the prospect of even a single night in an inn had cheered Tyrion mightily … though he rather wished it had not been this inn again, with all its memories.","['a single night', 'Tyrion']",['Tyrion']
"He had been upstairs, enjoying the comfort of a featherbed and the warmth of Shae’s body beside him, when his squire had woken him to say that a rider had arrived with dire news of Riverrun.","['Shae', 'Riverrun']",['Shae']
"Surely he knew how vulnerable that would leave them?”

Better than you, you chinless craven, Tyrion thought.",['Tyrion'],['Tyrion']
"Jaime might have lost Riverrun, but it angered him to hear his brother slandered by the likes of Swyft, a shameless lickspittle whose greatest accomplishment was marrying his equally chinless daughter to Ser Kevan, and thereby attaching himself to the Lannisters.

","['Jaime', 'Riverrun', 'Swyft', 'Ser Kevan']",['Jaime']
"“I would have done the same,” his uncle responded, a good deal more calmly than Tyrion might have.",['Tyrion'],['Tyrion']
"“You have never seen Riverrun, Ser Harys, or you would know that Jaime had little choice in the matter.",['Jaime'],['Jaime']
"Ser Jaime had gone out to deal with them the night before … well, with what we thought was them.","['Jaime', 'the night']",['Jaime']
Ser Gregor Clegane’s face might have been hewn from rock.,['Gregor Clegane'],['The Mountain']
"Lord Tywin was oft quiet in council, preferring to listen before he spoke, a habit Tyrion himself tried to emulate.",['Tyrion'],['Tyrion']
"“You said they came at night,” Ser Kevan prompted.

","['night', 'Kevan']",['Kevan']
"He was a fool, Tyrion thought, swirling his cup and staring down into the winy depths.",['Tyrion'],['Tyrion']
"“Greatjon Umber fired the siege towers we were building, and Lord Blackwood found Ser Edmure Tully in chains among the other captives, and made off with them all.",['Greatjon Umber'],['Greatjon']
His uncle Kevan sounded more angry than surprised.,['Kevan'],['Kevan']
“I warned Jaime not to trust that one.,['Jaime'],['Jaime']
"His bristling golden sidewhiskers framed a face so still it might have been a mask, but Tyrion could see tiny beads of sweat dappling his father’s shaven head.

",['Tyrion'],['Tyrion']
"Jaime’s host is all slaughtered or taken or put to flight, and the Starks and the Tullys sit squarely across our line of supply.","['Jaime', 'Starks', 'Tullys']",['Jaime']
You’ll have an easier time drinking wine from that cup than you will convincing Robb Stark to make peace now.,['Robb Stark'],['Robb']
"“Unless they trade three-for-one, we still come out light on those scales,” Tyrion said acidly.","['three', 'Tyrion']",['Tyrion']
"“Then we must ransom Ser Jaime, whatever it costs,” Lord Lefford said.

","['Jaime', 'Lefford']",['Jaime']
"“If the Starks feel the need for gold, they can melt down Jaime’s armor.”

","['Starks', 'Jaime']",['Jaime']
"Ever the soul of obedience, Tyrion rose to depart with the rest, but his father gave him a look.",['Tyrion'],['Tyrion']
"And you as well, Kevan.",['Kevan'],['Kevan']
"Tyrion eased himself back onto the bench, startled into speechlessness.",['Tyrion'],['Tyrion']
Ser Kevan crossed the room to the wine casks.,['Kevan'],['Kevan']
Now Tyrion truly was nonplussed.,['Tyrion'],['Tyrion']
"Alive, we might have used Lord Eddard to forge a peace with Winterfell and Riverrun, a peace that would have given us the time we need to deal with Robert’s brothers.","['Winterfell and Riverrun', 'Robert']",['Robert']
"What have they done to Joffrey?”

The faintest flicker of distaste played across Lord Tywin’s thin lips.",['Joffrey'],['Joffrey']
"Renly Baratheon wed Margaery Tyrell at Highgarden this fortnight past, and now he has claimed the crown.","['Renly Baratheon', 'Highgarden']",['Renly']
"“She fears he might insist on marching against Renly himself.”

",['Renly'],['Renly']
"“If he takes the Watch, he’ll leave the city undefended,” Ser Kevan said.","['Watch', 'Kevan']",['Kevan']
"“I had thought you were the one made for motley, Tyrion, but it would appear that I was wrong.”

",['Tyrion'],['Tyrion']
"“Why, Father,” said Tyrion, “that almost sounds like praise.”",['Tyrion'],['Tyrion']
“What of Stannis?,['Stannis'],['Stannis']
“I have felt from the beginning that Stannis was a greater danger than all the others combined.,['Stannis'],['Stannis']
"Oh, Varys hears his whispers.",['Varys'],['Varys']
"Stannis is building ships, Stannis is hiring sellswords, Stannis is bringing a shadowbinder from Asshai.","['Stannis', 'Stannis', 'Stannis', 'Asshai']","['Stannis', 'Stannis', 'Stannis']"
Ser Kevan did as he was bid.,['Kevan'],['Kevan']
Roose Bolton and the remnants of his host are north of us.,['Roose Bolton'],['Roose']
"Jaime is taken, and his army for all purposes has ceased to exist.",['Jaime'],['Jaime']
Thoros of Myr and Beric Dondarrion continue to plague our foraging parties.,"['Thoros', 'Myr and Beric Dondarrion']",['Thoros']
