sentence,entities,character_entities
"The singer seemed intent on
making off with the daughter of Eddard Stark.",['Eddard Stark'],['Ned']
"If he knew that Lord
Ramsay’s bride was but a steward’s whelp, well …

        The doors of the Great Hall opened with a crash.

         ","['Ramsay', 'the Great Hall']",['Ramsay']
"A boy.”

       Little Walder, thought Theon.","['Little Walder', 'Theon']",['Theon']
"For once Roose Bolton’s voice was loud enough to carry.
",['Roose Bolton'],['Roose']
Ramsay demanded.,['Ramsay'],['Ramsay']
"Lord Ramsay’s squire, was he not?",['Ramsay'],['Ramsay']
"“Stop,”
Roose Bolton shouted.",['Roose Bolton'],['Roose']
"Old Lord Locke was shouting for a maester as
Manderly flopped on the floor like a clubbed walrus in a spreading
pool of blood.",['Locke'],['Locke']
"Lord Ramsay silenced him, yanking a spear from
one of Steelshanks’s men and driving it down through Luton’s chest.
","['Ramsay', 'Steelshanks', 'Luton']","['Ramsay', 'Steelshanks']"
"Even then the rafters still rang with shouts and prayers and curses, the
shrieks of terrified horses and the growls of Ramsay’s bitches.
",['Ramsay'],['Ramsay']
"Steelshanks Walton had to slam the butt of his spear against the floor
a dozen times before the hall quieted enough for Roose Bolton to be
heard.

         ","['Steelshanks Walton', 'dozen', 'Roose Bolton']","['Steelshanks', 'Roose']"
"But after I deliver you the head of
Stannis Baratheon, I mean to finish hacking off Lord Lard’s.”

         Four White Harbor knights had formed a ring around Lord
Wyman, as Maester Medrick labored over him to staunch his
bleeding.","['Stannis Baratheon', 'Four', 'Wyman', 'Maester Medrick']",['Stannis']
"Save your wroth for the pretender Stannis.”
        ",['Stannis'],['Stannis']
Roose Bolton gave an approving nod.,['Roose Bolton'],['Roose']
"There will
be time enough to fight each other once we are done with Stannis.”",['Stannis'],['Stannis']
"He
turned his head, his pale cold eyes searching the hall until they found
the bard Abel beside Theon.","['Abel', 'Theon']",['Theon']
"As he began to play—a sad,
soft song that Theon Greyjoy did not recognize—Ser Hosteen, Ser
Aenys, and their fellow Freys turned away to lead their horses from
the hall.

        ","['Theon Greyjoy', 'Aenys', 'Freys']",['Theon']
Rowan grasped Theon’s arm.,"['Rowan', 'Theon']",['Theon']
"Rowan pulled
Theon away from the north-men praying before the tree, to a secluded
spot back by the barracks wall, beside a pool of warm mud that stank
of rotten eggs.","['Rowan', 'Theon']",['Theon']
"That was true, but it was not what Theon had meant.",['Theon'],['Theon']
"It might even be a
kindness—a quicker, cleaner end than the one she and her sisters
would face when Ramsay caught them.

        ",['Ramsay'],['Ramsay']
"These whores meant to steal Ramsay’s
bride; Reek could not allow that.","['Ramsay', 'Reek']",['Ramsay']
"“Them and
us,” said Theon.",['Theon'],['Theon']
"“The Prince of Stink is come for some hot water,” one guard
announced when Theon and his serving girls appeared before him.","['The Prince of Stink', 'one', 'Theon']",['Theon']
"Within, Theon grabbed a passing potboy by the arm.",['Theon'],['Theon']
"“At once, m’lord.”

          “At once” took longer than Theon would have liked.","['m’lord', 'Theon']",['Theon']
one asked Theon.,['Theon'],['Theon']
"How dirty can one
woman get in her own bed?”

       Dirtier than you know, when you share that bed with Ramsay,
Theon thought, remembering the wedding night and the things that he
and Jeyne had been made to do.","['one', 'Dirtier', 'Ramsay', 'Theon', 'the wedding night', 'Jeyne']","['Ramsay', 'Theon']"
"“There are more guards upstairs at m’lord’s bedchamber,”
Theon warned her.",['Theon'],['Theon']
“Ramsay’s men.”,['Ramsay'],['Ramsay']
"Ser Rodrik liked to say that one good man
could hold a hundred, fighting down.

        ","['Rodrik', 'one', 'a hundred']",['Rodrik']
"Jory, old
Ser Rodrik, Lord Eddard, Harwin and Hullen, Cayn and Desmond and
Fat Tom, Alyn with his dreams of knighthood, Mikken who had given
him his first real sword.","['Jory', 'Ser Rodrik', 'Harwin', 'Hullen', 'Cayn', 'Desmond', 'Fat Tom', 'Alyn', 'Mikken', 'first']",['Jory']
The door to Ramsay’s bedchamber was before him.,['Ramsay'],['Ramsay']
"But Alyn unlocked the door to the bedchamber, and Theon
waved the women through.
         ","['Alyn', 'Theon']",['Theon']
"The thought that Ramsay
might be coming made him want to scream.",['Ramsay'],['Ramsay']
"Theon could
not bring himself to call her Arya and dare not call her Jeyne.","['Arya', 'Jeyne']",['Arya']
"“That’s so,” said Theon, “but you had brothers once.",['Theon'],['Theon']
"In songs, the hero always saved the maiden from the
monster’s castle, but life was not a song, no more than Jeyne was
Arya Stark.","['Jeyne', 'Arya Stark']",['Arya']
"With Rowan’s help, Theon got Jeyne Poole into Squirrel’s
clothes.","['Rowan', 'Theon', 'Jeyne Poole', 'Squirrel']",['Theon']
For a moment Theon felt almost giddy.,['Theon'],['Theon']
"What if they met Skinner or
Damon Dance-for-Me or Steelshanks Walton?","['Skinner', 'Steelshanks Walton']",['Steelshanks']
"Or Ramsay himself?
",['Ramsay'],['Ramsay']
"Gods save me, not Ramsay, anyone but him.",['Ramsay'],['Ramsay']
"Ramsay would flay them all when he learned his bride
was gone, and what he would do to Grunt and Sour Alyn did not bear
thinking about.
        ","['Ramsay', 'Grunt', 'Sour Alyn']",['Ramsay']
"“It’s cold,” Jeyne Poole whimpered as she stumbled along at
Theon’s side.

        ","['Jeyne Poole', 'Theon']",['Theon']
"Madder and madder, thought Theon Greyjoy.",['Theon Greyjoy'],['Theon']
"On other
nights, the guards had allowed Theon through, but all those times he’d
come alone.",['Theon'],['Theon']
"He would not pass so easily with three serving girls in
tow, and if the guards looked beneath Jeyne’s hood and recognized
Lord Ramsay’s bride …
         The passage twisted to the left.","['three', 'Jeyne', 'Ramsay']",['Ramsay']
"Stannis is our only hope,
if we can reach him.",['Stannis'],['Stannis']
"If they take us alive, they will deliver us to
Ramsay.

        ",['Ramsay'],['Ramsay']
"Jhiqui slipped Dany’s silk robe from her shoulders and Irri
helped her into her bathing pool.","['Jhiqui', 'Dany', 'Irri']",['Irri']
"“Even if the pits must open, must Your Grace go yourself?” asked
Missandei as she was washing the queen’s hair.

        ",['Missandei'],['Missandei']
"“Your Grace,” said Missandei, “this one begs leave to say that
half of Meereen will be there to watch men bleed and die.”

        ","['Missandei', 'one', 'half', 'Meereen']",['Missandei']
"“Khaleesi, which
tokar will you want today?” asked Irri.

         ","['Khaleesi', 'today', 'Irri']",['Irri']
"As Jhiqui brushed Dany’s hair and Irri painted the queen’s
nails, they chattered happily about the day’s matches.","['Jhiqui', 'Dany', 'Irri', 'day']",['Irri']
"“I would be happier if
you had Unsullied guards about you today, Your Grace,” the old
knight said, as Hizdahr went to greet his cousin.","['today', 'Hizdahr']",['Hizdahr']
Ser Barristan lowered his voice.,['Barristan'],['Barristan']
"He who arranged my
marriage to Khal Drogo and gave me my dragon eggs.",['Khal Drogo'],['Khal']
Hizdahr zo Loraq commented when she rejoined him.,"['Hizdahr', 'Loraq']",['Hizdahr']
"Less so for those who must die
before the sun goes down.”

        “All men must die,” said Hizdahr, “but not all can die in
glory, with the cheers of the city ringing in their ears.”",['Hizdahr'],['Hizdahr']
"Irri and Jhiqui followed ahorse, with Aggo and Rakharo, then
Reznak in an ornate sedan chair with an awning to keep the sun off his
head.","['Irri', 'Jhiqui', 'Aggo and Rakharo']",['Irri']
"Irri insisted that Belaquo Bonebreaker’s flail would
prove the giant’s undoing.","['Irri', 'Belaquo Bonebreaker’s']",['Irri']
"Ser
Barristan drew his sword as the column ground to an abrupt halt
between the pink-and-white pyramid of Pahl and the green-and-black
of Naqqan.

        ","['Barristan', 'Naqqan']",['Barristan']
"“Why are we stopped?”

        Hizdahr stood.",['Hizdahr'],['Hizdahr']
"The Sons of the Harpy—”

        “—have been tamed,” declared Hizdahr zo Loraq.","['Hizdahr', 'Loraq']",['Hizdahr']
"Yet that palanquin is no lighter.”

        “True,” said Hizdahr, “but those men are paid to bear its
weight now.",['Hizdahr'],['Hizdahr']
"Hizdahr zo Loraq led her down, through black, purple, blue,
green, white, yellow, and orange to the red, where the scarlet bricks
took the color of the sands below.","['Hizdahr', 'Loraq']",['Hizdahr']
"Hizdahr had stocked their box with flagons of
chilled wine and sweetwater, with figs, dates, melons, and
pomegranates, with pecans and peppers and a big bowl of honeyed
locusts.","['Hizdahr', 'pecans']",['Hizdahr']
"“Those are very tasty,” advised Hizdahr.",['Hizdahr'],['Hizdahr']
"Hizdahr’s kin of the ancient line of Loraq seemed to favor
tokars of purple and indigo and lilac, whilst those of Pahl were striped
in pink and white.","['Hizdahr', 'Loraq']",['Hizdahr']
"My throat is very dry.”

         “Khrazz will have the honor of the day’s first kill,” Hizdahr
told her.","['Khrazz', 'the day’s first', 'Hizdahr']",['Hizdahr']
"“Khrazz believes the hearts of brave men make him stronger,”
said Hizdahr.","['Khrazz', 'Hizdahr']",['Hizdahr']
"She was the first, Jorah was the second,
Brown Ben Plumm the third.","['first', 'Jorah', 'second', 'Brown Ben Plumm', 'third']",['Jorah']
"“Ah,” said Hizdahr, pleased.",['Hizdahr'],['Hizdahr']
"The foe Hizdahr had found for the walking poem was as tall
as Goghor and as broad as Belwas, but slow.","['Hizdahr', 'Goghor', 'Belwas']",['Hizdahr']
"“This one
shows much promise, my sweet,” Hizdahr said of a Lysene youth with
long blond hair that fluttered in the wind … but his foe grabbed a
handful of that hair, pulled the boy off-balance, and gutted him.","['Hizdahr', 'Lysene']",['Hizdahr']
"“Six-and-ten,” Hizdahr insisted.","['Six-and-ten', 'Hizdahr']",['Hizdahr']
"The queen had also wished to forbid the
follies, comic combats where cripples, dwarfs, and crones had at one
another with cleavers, torches, and hammers (the more inept the
fighters, the funnier the folly, it was thought), but Hizdahr said his
people would love her more if she laughed with them, and argued that
without such frolics, the cripples, dwarfs, and crones would starve.","['one', 'Hizdahr']",['Hizdahr']
"“The flesh is not wasted,” said Hizdahr.",['Hizdahr'],['Hizdahr']
"“The horses, yes,” said Hizdahr.",['Hizdahr'],['Hizdahr']
"The battle was followed by the day’s first folly, a tilt between
a pair of jousting dwarfs, presented by one of the Yunkish lords that
Hizdahr had invited to the games.","['the day’s first', 'one', 'Yunkish', 'Hizdahr']",['Hizdahr']
"Their wooden armor had been freshly painted, so one bore the stag of
the usurper Robert Baratheon, the other the golden lion of House
Lannister.","['one', 'Robert Baratheon', 'House']",['Robert']
"When the dwarf in red tumbled from the saddle and began to chase his
sow across the sands, whilst the dwarf on the dog galloped after him,
whapping at his buttocks with a wooden sword, she said, “This is
sweet and silly, but …”

        “Be patient, my sweet,” said Hizdahr.",['Hizdahr'],['Hizdahr']
"How do you expect them to fight lions?”

         “Badly,” said Hizdahr, “though perhaps they will surprise us.
",['Hizdahr'],['Hizdahr']
"Hizdahr
beckoned to his pitmaster.",['Hizdahr'],['Hizdahr']
"“Barsena is
much loved,” Hizdahr said, as the sound swelled to fill the pit.","['Barsena', 'Hizdahr']",['Hizdahr']
"“Today she fights a boar,” said Hizdahr.
        ","['Today', 'Hizdahr']",['Hizdahr']
"She wondered whether
the boar that had killed Robert Baratheon had looked as fierce.",['Robert Baratheon'],['Robert']
"“She needs a spear,” Ser Barristan
said, as Barsena vaulted over the beast’s second charge.","['Barristan', 'Barsena', 'second']",['Barristan']
"He sounded like someone’s fussy old grandsire,
just as Daario was always saying.

        ",['Daario'],['Daario']
Irri asked.,['Irri'],['Irri']
"“Ser
Barristan, will you see me safely back to my garden?”

       Hizdahr looked confused.","['Barristan', 'Hizdahr']","['Barristan', 'Hizdahr']"
"Belaquo and Goghor!”

        “Belaquo will win,” Irri declared.","['Belaquo', 'Goghor', 'Belaquo', 'Irri']",['Irri']
Hizdahr ignored the eunuch.,['Hizdahr'],['Hizdahr']
"A queer look
passed across Hizdahr zo Loraq’s long, pale face—part fear, part lust,
part rapture.","['Hizdahr', 'Loraq']",['Hizdahr']
"“Kill it,” Hizdahr zo Loraq shouted to the other spearmen.
","['Hizdahr', 'Loraq']",['Hizdahr']
Ser Barristan was calling after her.,['Barristan'],['Barristan']
"Off to her right
Dany heard Barristan Selmy shouting, “Me!","['Dany', 'Barristan']",['Barristan']
"JON

         He was not a tall man, Tormund Giantsbane, but the gods had
given him a broad chest and massive belly.","['JON', 'Tormund Giantsbane']",['Tormund']
"Mance Rayder had named
him Tormund Horn-Blower for the power of his lungs, and was wont
to say that Tormund could laugh the snow off mountaintops.","['Mance Rayder', 'Tormund Horn-Blower', 'Tormund']","['Mance', 'Tormund']"
"In his
wroth, his bellows reminded Jon of a mammoth trumpeting.

           ",['Jon'],['Jon']
"He called Jon Snow a craven, a liar, and a turncloak, cursed
him for a black-hearted buggering kneeler, a robber, and a carrion
crow, accused him of wanting to fuck the free folk up the arse.",['Jon Snow'],['Jon']
"Finally, as the shadows of the afternoon grew long outside the
tent, Tormund Giantsbane—Tall-Talker, Horn-Blower, and Breaker of
Ice, Tormund Thunderfist, Husband to Bears, Mead-King of Ruddy
Hall, Speaker to Gods and Father of Hosts—thrust out his hand.
","['afternoon', 'Tormund Giantsbane', 'Breaker of\nIce', 'Tormund Thunderfist', 'Husband to Bears']",['Tormund']
Jon clasped the offered hand.,['Jon'],['Jon']
He slapped Jon’s back.,['Jon'],['Jon']
"Tormund Giantsbane had worn
them as long as Jon had known him; they had seemed as much a part
of him as his beard.",['Jon'],['Jon']
Jon had to laugh.,['Jon'],['Jon']
"That was hard, Jon.”",['Jon'],['Jon']
Jon put a hand on his shoulder.,['Jon'],['Jon']
That brought Tormund’s smile back.,['Tormund'],['Tormund']
"There was a saying Jon had heard
from the older men at Castle Black: the Wall has more moods than
Mad King Aerys, they’d say, or sometimes, the Wall has more moods
than a woman.","['Jon', 'Castle Black']",['Jon']
"Tormund’s eldest son stood near the horses, talking with
Leathers.",['Tormund'],['Tormund']
"He and Leathers were the only men Jon
had brought with him to the parley; any more might have been seen as
a sign of fear, and twenty men would have been of no more use than
two if Tormund had been intent on blood.","['Jon', 'twenty', 'two', 'Tormund']","['Jon', 'Tormund']"
"Ghost was the only
protection Jon needed; the direwolf could sniff out foes, even those
who hid their enmity behind smiles.

        ",['Jon'],['Jon']
"Mormont’s
raven flapped from a limb of an old oak to perch upon Jon’s saddle.
","['Mormont', 'Jon']",['Jon']
"It had been a long
while since Jon Snow had seen a sight so lovely.

         ",['Jon Snow'],['Jon']
"Even crows.”

         “Har!” laughed Tormund Giantsbane.",['Tormund Giantsbane'],['Tormund']
"She had proved that by finding Tormund where seasoned
rangers of the Watch had failed.","['Tormund', 'Watch']",['Tormund']
"But that bridge had been burned a long time ago, and Jon
himself had thrown the torch.",['Jon'],['Jon']
"As Jon scratched Ghost behind the ear, Toregg brought up
Val’s horse for her.","['Jon', 'Toregg', 'Val']",['Jon']
"“So … I brought you Tormund, as I
said I would.",['Tormund'],['Tormund']
"When Mance Rayder had led the
free folk down upon the Wall, his followers drove large herds of sheep
and goats and swine before them, but now the only animals to be seen
were the mammoths.",['Mance Rayder'],['Mance']
"If Tormund’s band were starved and sick, what of the
thousands who had followed Mother Mole to Hardhome?","['Tormund', 'thousands']",['Tormund']
“How did you fare with Tormund?” asked Val.,"['Tormund', 'Val']",['Tormund']
"You brought me Tormund.”

        ",['Tormund'],['Tormund']
"Stannis Baratheon is one of the few
who favors admitting wildlings to the realm.","['Stannis Baratheon', 'one']",['Stannis']
"A small crowd of black brothers was waiting by the gate when
Jon and his companions emerged south of the Wall.",['Jon'],['Jon']
"Or blood and iron?”

        “Peace,” Jon Snow replied.",['Jon Snow'],['Jon']
"“Three days hence, Tormund
Giantsbane will lead his people through the Wall.","['Three days', 'Tormund']",['Tormund']
"Jon handed the reins of his
horse to Satin.","['Jon', 'Satin']",['Jon']
"“Shall I request that
they all join you for supper?”

        Jon considered.",['Jon'],['Jon']
It was all that Jon could do not to laugh.,['Jon'],['Jon']
Jon had expected that.,['Jon'],['Jon']
"“The crow, the crow,” Patchface cried when he saw Jon.
",['Jon'],['Jon']
"Princess Shireen was curled up in a window seat, her hood drawn
up to hide the worst of the greyscale that had disfigured her face.
         ",['Shireen'],['Shireen']
"For that much Jon was
grateful.",['Jon'],['Jon']
Shireen asked Val.,"['Shireen', 'Val']",['Shireen']
"“My sister was wife to Mance Rayder, the
King-Beyond-the-Wall.","['Mance Rayder', 'King-Beyond-the-Wall']",['Mance']
"“I’m a princess too,” Shireen announced, “but I never had a
sister.",['Shireen'],['Shireen']
"“Honestly, Shireen,” her mother said.",['Shireen'],['Shireen']
"“I am sure the lord
commander did not come to hear about Robert’s by-blows.",['Robert'],['Robert']
"Jon said, “Your Grace, the leader of the free folk has agreed to
my terms.”
        ","['Jon', 'Your Grace']",['Jon']
"“Though such
beasts might be useful to my lord husband in his battles.”

         “That may be, Your Grace,” Jon said, “but the mammoths are
too big to pass through our gate.”

        “Cannot the gate be widened?”

        “That … that would be unwise, I think.”

        ",['Jon'],['Jon']
Selyse sniffed.,['Selyse'],['Selyse']
"The cold will have killed the spiders by now, thought Jon, and
the rats may be a useful source of meat come winter.",['Jon'],['Jon']
"“Of course,” the queen went on,
“the wildlings must first acknowledge Stannis as their king and
R’hllor as their god.”

        ",['Stannis'],['Stannis']
"The queen
turned her glare on Jon.",['Jon'],['Jon']
This was a Val that Jon had never seen before.,['Jon'],['Jon']
"“If Stannis wins his war, Shireen will stand as heir to the Iron
Throne.”

        ","['Stannis', 'Shireen', 'the Iron\nThrone']","['Stannis', 'Shireen']"
"You know nothing, Jon Snow.”",['Jon Snow'],['Jon']
"You owe me a debt, Jon Snow.”

       ",['Jon Snow'],['Jon']
Jon watched her stride away.,['Jon'],['Jon']
"The Wall is
mine, Jon reminded himself as the winchmen were swinging in the
cage, for two more days, at least.
         ","['Jon', 'two more days']",['Jon']
"Jon hopped down onto the ice, thanked the men on the winch,
and nodded to the spearmen standing sentry.",['Jon'],['Jon']
"Jon walked to the edge of the Wall and gazed down upon the
killing ground where Mance Rayder’s host had died.",['Jon'],['Jon']
"I saved your son from
Melisandre, and now I am about to save four thousand of your free
folk.","['Melisandre', 'four thousand']",['Melisandre']
"Jon Snow flexed the
fingers of his sword hand, remembering all he’d lost.",['Jon Snow'],['Jon']
"Jon moved back from the edge.

         ",['Jon'],['Jon']
"Bowen Marsh came next,
bundled up in a bearskin.",['Bowen Marsh'],['Bowen']
After him Othell Yarwyck.,['Othell Yarwyck'],['Othell']
"“Walk with me,” Jon told them.",['Jon'],['Jon']
"Three days hence at dawn the gate will open, to
allow Tormund and his people through the Wall.","['Three days', 'Tormund']",['Tormund']
"Then Othell Yarwyck
said, “Lord Commander, there are thousands of—”

        “—scrawny wildlings,","['Othell Yarwyck', 'thousands']",['Othell']
Jon pointed at the lights of their campfires.,['Jon'],['Jon']
"Bowen Marsh
lived for counts and measures.",['Bowen Marsh'],['Bowen']
"And Ser Denys writes
of great camps in the mountains beyond the Shadow Tower …”

        Jon did not deny it.","['Ser Denys', 'the Shadow Tower', 'Jon']",['Jon']
"Jon had not forgotten the heads the Weeping
Man had left him, with bloody holes where their eyes had been.",['Jon'],['Jon']
"“Give
the Weeping Man to me.”

      “How many rangers has the Weeper killed?” asked Othell
Yarwyck.","['Weeper', 'Othell', 'Yarwyck']",['Othell']
"“Once past the Wall, the wildlings will have thrice our
numbers,” said Bowen Marsh.",['Bowen Marsh'],['Bowen']
"“And that is only Tormund’s band.
",['Tormund'],['Tormund']
"Jon’s voice was as cold as the wind
snapping at their cloaks.",['Jon'],['Jon']
"Tormund will take
Oakenshield as his seat, to keep him close at hand.”

        Bowen Marsh sighed.","['Oakenshield', 'Bowen Marsh']",['Bowen']
"Pray, how does the lord
commander propose to feed Tormund and his thousands?”

         Jon had anticipated that question.","['Tormund', 'thousands', 'Jon']","['Tormund', 'Jon']"
"“And this food will be paid for … how, if I may ask?”

         With gold, from the Iron Bank of Braavos, Jon might have
replied.","['the Iron Bank of Braavos', 'Jon']",['Jon']
"The arms most wildlings carry are little more than sticks,
thought Jon.",['Jon'],['Jon']
"“Tormund Giantsbane will never willingly disarm his people,”
Jon said.","['Tormund Giantsbane', 'Jon']","['Tormund', 'Jon']"
"“They will betray us.”

         “The Weeper’s word is worthless,” said Othell Yarwyck.
",['Othell Yarwyck'],['Othell']
"The same gods they
keep in Winterfell.”

         “The gods of the North, since before this Wall was raised,”
said Jon.","['Winterfell', 'North', 'Jon']",['Jon']
"I know him, as I knew Mance Rayder.",['Mance Rayder'],['Mance']
"No, thought Jon, I did not think you had.",['Jon'],['Jon']
"“The free folk have neither laws nor lords,” Jon said, “but
they love their children.",['Jon'],['Jon']
"“My blood price, he
called it,” said Jon Snow, “but he will pay.”

         ",['Jon Snow'],['Jon']
"“Tormund Giantsbane knows better than to
try me.",['Tormund Giantsbane'],['Tormund']
"I may seem a green boy in your eyes, Lord Norrey, but I am
still a son of Eddard Stark.”

        ","['Norrey', 'Eddard Stark']",['Ned']
"Surely the lord commander does not
mean they will be trained at arms?”

        Jon’s anger flared.",['Jon'],['Jon']
Jon said the words.,['Jon'],['Jon']
"So tell me, my lord— what are
these wildlings, if not men?”

        Bowen Marsh opened his mouth.",['Bowen Marsh'],['Bowen']
Jon Snow turned away.,['Jon Snow'],['Jon']
"“Winter is coming,” Jon said at last, breaking the awkward
silence, “and with it the white walkers.","['Winter', 'Jon']",['Jon']
"“I will do my best, Jon.",['Jon'],['Jon']
"“Aye, Lord Commander.”

          “Lord Bowen, you shall collect the tolls.",['Bowen'],['Bowen']
"“Yes, Lord Snow,” said Bowen Marsh.

        ",['Bowen Marsh'],['Bowen']
"And Jon thought, “Ice,” she said, “and daggers in the dark.
",['Jon'],['Jon']
"Let him die, Cersei thought, and let him be quick about it.",['Cersei'],['Cersei']
"But the septas were as close-mouthed about
Loras Tyrell as they were about Jaime.

         ",['Loras Tyrell'],['Loras']
"Septa Unella was big-boned and mannish, with callused
hands and homely, scowling features.",['Septa Unella'],['Unella']
"Harys Swyft and Grand Maester Pycelle had
abandoned her to captivity and offered the realm to the very men who
had conspired against her.","['Harys Swyft', 'Grand Maester Pycelle']",['Pycelle']
"Meryn Trant and Boros Blount, the king’s
sworn protectors, were nowhere to be found.","['Meryn Trant', 'Boros Blount']",['Meryn']
"Even her cousin Lancel,
who once had claimed to love her, was one of her accusers.",['Lancel'],['Lancel']
"And Jaime …

         No, that she could not believe, would not believe.",['Jaime'],['Jaime']
"Qyburn had sworn that he would see that her letter reached her twin,
off in the riverlands with his army.",['Qyburn'],['Qyburn']
"Qyburn had never returned,
however.",['Qyburn'],['Qyburn']
"All she knew for certain was that Jaime had not come.

       ",['Jaime'],['Jaime']
"She had prayed for relief, for deliverance, for Jaime.",['Jaime'],['Jaime']
"If the gods had given her the strength they gave Jaime and that
swaggering oaf Robert, she could have made her own escape.","['Jaime', 'Robert']","['Jaime', 'Robert']"
"“I am come to hear you tell of all your murders and
fornications,” Septa Unella would growl when she shook the queen
awake.",['Septa Unella'],['Unella']
"That night, when Septa Unella came to wrench her out of
sleep, she found the queen waiting on her knees.","['That night', 'Septa Unella']",['Unella']
"“I will tell him, Your Grace,” said Septa Unella.",['Septa Unella'],['Unella']
"The owl and the wolf and the nightingale
slipped by for once with their passage unseen and unremarked, whilst
Cersei dreamed a long sweet dream where Jaime was her husband and
their son was still alive.

          ",['Jaime'],['Jaime']
"“His High Holiness awaits,” said Septa Unella.

       ","['His High Holiness', 'Septa Unella']",['Unella']
"Had Margaery Tyrell somehow
wriggled free of the accusations of fornication, adultery, and high
treason?",['Margaery Tyrell'],['Margaery']
Septa Unella turned to glare back over her shoulder at Scolera.,"['Septa Unella', 'Scolera']",['Unella']
"Septa Unella took a seat behind her, spread out a parchment,
dipped a quill in maester’s ink.","['Septa Unella', 'maester']",['Unella']
Cersei could hear Unella writing behind her.,['Unella'],['Unella']
"“Lancel Lannister, my cousin.",['Lancel Lannister'],['Lancel']
"“His Grace was protected by the Kingsguard.”

         “The Kingsguard stood by useless as his brother Joffrey died,
murdered at his own wedding feast.","['Grace', 'Kingsguard', 'Kingsguard', 'Joffrey']",['Joffrey']
"I have sinned, I have committed wanton
fornication, but I did it for Tommen.",['Tommen'],['Tommen']
"What of Ser Lancel,
who was your cousin and your lord husband’s squire?",['Lancel'],['Lancel']
"Did you take
him into your bed to win his loyalty as well?”

        “Lancel.”",['Lancel'],['Lancel']
"Careful, she told herself, Lancel
will have told him everything.",['Lancel'],['Lancel']
“Lancel loved me.,['Lancel'],['Lancel']
I took comfort with Lancel.,['Lancel'],['Lancel']
"There is no treason here,
so long as you did not stray from your marriage bed whilst His Grace
King Robert was still alive.”

        ","['Grace', 'Robert']",['Robert']
"“No,” said Cersei.",['Cersei'],['Cersei']
"I love Margaery as I would a
daughter.",['Margaery'],['Margaery']
"He was Tyrion’s creature, weak and corrupt, a stain upon our Holy
Faith.",['Tyrion'],['Tyrion']
"“You also stand accused of
conspiring at the murder of your own lord husband, our late beloved
King Robert, First of His Name.”

        Lancel, Cersei thought.","['King Robert', 'First', 'Lancel', 'Cersei']","['Lancel', 'Cersei']"
“Robert was killed by a boar.,['Robert'],['Robert']
"Am I accused of killing Joffrey
too, my own sweet son, my firstborn?”

        “No.",['Joffrey'],['Joffrey']
"“Last of all, and worst of all, there are some who
say your children were not fathered by King Robert, that they are
bastards born of incest and adultery.”

         “Stannis says that,” Cersei said at once.","['King Robert', 'Stannis', 'Cersei']","['Stannis', 'Cersei']"
"Stannis wants the Iron Throne for himself, but his
brother’s children stand in his way, so he must needs claim that they
are not his brother’s.","['Stannis', 'the Iron Throne']",['Stannis']
"Lord Stannis has turned from the
truth of the Seven to worship a red demon, and his false faith has no
place in these Seven Kingdoms.”

        ","['Stannis', 'Seven', 'Seven']",['Stannis']
"I fucked Jaime on the morning of my wedding, the queen
recalled.",['Jaime'],['Jaime']
"If the gods were
good, the wrinkled old cunt might crash into Septa Unella and take her
down with her.

       ",['Septa Unella'],['Unella']
"“His High
Holiness said I might have visitors?”

       “He did,” said Septa Unella.","['Holiness', 'Septa Unella']",['Unella']
"Jaime, I need Jaime.","['Jaime', 'Jaime']","['Jaime', 'Jaime']"
"It might be wiser to wait on Jaime until she had a
better notion of what was happening beyond the walls of the Great
Sept of Baelor.","['Jaime', 'the Great\nSept of Baelor']",['Jaime']
"“Ser Kevan Lannister, my
father’s brother.",['Kevan Lannister'],['Kevan']
"Is he in the city?”

        “He is,” said Septa Unella.",['Septa Unella'],['Unella']
"“Thank you,” said Cersei, thinking, Lord Regent, is it?",['Cersei'],['Cersei']
"Cersei was still at her breakfast when the door swung open
and Ser Kevan Lannister stepped through.",['Kevan Lannister'],['Kevan']
"Septa Unella ushered Scolera and Moelle away and closed the
door behind them.","['Septa Unella', 'Scolera', 'Moelle']",['Unella']
"Lancel is my son,
Cersei.",['Lancel'],['Lancel']
"Lancel wanted me more than I ever wanted
him.",['Lancel'],['Lancel']
"I bring some hard tidings, Cersei.”

         ",['Cersei'],['Cersei']
"“Has something happened to
Tommen?",['Tommen'],['Tommen']
"Please tell me that Tommen is well.”

        ",['Tommen'],['Tommen']
"Ser Kevan laid
his hands on her shoulders, held her at arm’s length.

        ",['Kevan'],['Kevan']
"Is it Jaime?”

        “No. Jaime is still in the riverlands, somewhere.”

        ",['Jaime'],['Jaime']
"“We have had reports of sellswords landing all over the
south,” Ser Kevan was saying.",['Kevan'],['Kevan']
"“Tarth, the Stepstones, Cape Wrath …
where Stannis found the coin to hire a free company I would dearly
love to know.","['Stepstones', 'Stannis']",['Stannis']
"Mace Tyrell does, but he refuses to bestir himself until this matter
with his daughter has been settled.”

         ",['Mace Tyrell'],['Mace']
A headsman would settle Margaery quick enough.,['Margaery'],['Margaery']
"Cersei did
not care a fig for Stannis or his sellswords.",['Stannis'],['Stannis']
"Ser Kevan walked to the window
and gazed out, frowning.",['Kevan'],['Kevan']
"I will serve
as Tommen’s regent until he comes of age.",['Tommen'],['Tommen']
"Mace Tyrell has been
named King’s Hand.","['Mace Tyrell', 'King’s Hand']",['Mace']
